Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,3940.0,-27,65.5525,37.81718307267356,1.7272
d-025,IR02,11200.0,-26,65.5525,52.66314966935164,0.8103
d-026,IR03,1440.0,-28,65.5525,110.473156068953,1.1716
d-027,IR04,6100.0,-26,65.5525,98.90146283586104,1.2028
d-011,IR05,3280.0,-28,65.5525,31.15352761437976,1.4268
d-023,IR06,4570.0,-32,65.5525,15.197819833510218,1.377
d-022,IR07,8340.0,-33,65.5525,0.0,0.594
d-021,IR08,3330.0,-33,65.5525,34.0043372879153,0.8375
d-020,IR09,4650.0,-33,65.5525,626.3990638990482,1.008
d-004,IR10,10700.0,-40,65.5525,16.631602236980992,1.2387
