Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,607.0,-28,26.096,188.43303523710804,1.7272
a-025,IR02,545.0,-28,26.096,507.6048589343229,0.8103
a-026,IR03,571.0,-29,26.096,469.71706454462407,1.1716
a-027,IR04,660.0,-37,26.096,228.32788154284967,1.2028
a-011,IR05,705.0,-46,26.096,187.66884813488687,1.4268
a-023,IR06,658.0,-38,26.096,130.42879628808245,1.377
a-022,IR07,874.0,-35,26.096,0.0,0.594
a-021,IR08,782.0,-39,26.096,209.510907003488,0.8375
a-020,IR09,1290.0,-41,26.096,147.89960856138163,1.008
a-004,IR10,1460.0,-43,26.096,116.95720261390854,1.2387
