Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,555.0,-45,66.2141,176.6977233049893,1.7272
a-025,IR02,443.0,-40,66.2141,199.9349059749734,0.8103
a-026,IR03,273.0,-25,66.2141,469.71706454462407,1.1716
a-027,IR04,576.0,-46,66.2141,296.3047462898459,1.2028
a-011,IR05,670.0,-35,66.2141,170.50674304669616,1.4268
a-023,IR06,2510.0,105,66.2141,91.38595609183976,1.377
a-022,IR07,2750.0,42,66.2141,0.0,0.594
a-021,IR08,3250.0,-46,66.2141,167.89842641993647,0.8375
a-020,IR09,1460.0,-38,66.2141,110.44337606839916,1.008
a-004,IR10,1610.0,-41,66.2141,71.56827470097929,1.2387
