Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,258.0,-56,66.5523,260.7228536478292,1.7272
a-025,IR02,460.0,-53,66.5523,602.0245746272741,0.8103
a-026,IR03,506.0,-42,66.5523,469.71706454462407,1.1716
a-027,IR04,523.0,-48,66.5523,308.8723211731761,1.2028
a-011,IR05,646.0,-47,66.5523,245.3528937513915,1.4268
a-023,IR06,568.0,-35,66.5523,173.92849222918306,1.377
a-022,IR07,1780.0,-32,66.5523,0.0,0.594
a-021,IR08,1500.0,-35,66.5523,176.34712788418014,0.8375
a-020,IR09,1060.0,-38,66.5523,192.2438672438716,1.008
a-004,IR10,1200.0,-38,66.5523,101.34280562959212,1.2387
