Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,512.0,-25,66.3049,193.73285352908607,1.7272
a-025,IR02,523.0,-26,66.3049,581.4560609081083,0.8103
a-026,IR03,509.0,-20,66.3049,36.8358851800319,1.1716
a-027,IR04,706.0,-51,66.3049,215.49697946436805,1.2028
a-011,IR05,628.0,-48,66.3049,192.4304236801111,1.4268
a-023,IR06,715.0,-38,66.3049,115.64717054914615,1.377
a-022,IR07,949.0,-34,66.3049,0.0,0.594
a-021,IR08,822.0,-37,66.3049,211.5067197947324,0.8375
a-020,IR09,1360.0,-38,66.3049,141.61897130649766,1.008
a-004,IR10,1540.0,-42,66.3049,101.74879170730942,1.2387
