Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,7630.0,-27,66.4325,19.323203578533768,1.7272
d-025,IR02,25000.0,-23,66.4325,23.846753345721265,0.8103
d-026,IR03,925.0,-31,66.4325,299.855913973406,1.1716
d-027,IR04,3380.0,-26,66.4325,38.67301321983399,1.2028
d-007,IR05,1210.0,-30,66.4325,71.2421395153376,1.4268
d-028,IR06,20200.0,-21,66.4325,16.9929968722796,1.377
d-029,IR07,8160.0,-27,66.4325,0.0,0.594
d-030,IR08,50500.0,-22,66.4325,18.59120686161577,0.8375
d-031,IR09,4320.0,-25,66.4325,81.73198063323008,1.008
d-006,IR10,7410.0,-33,66.4325,22.00883844202692,1.2387
