Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,505.0,-42,66.5369,131.10937894237998,1.7272
a-025,IR02,414.0,-45,66.5369,300.0757309197531,0.8103
a-026,IR03,426.0,-42,66.5369,199.04002676975105,1.1716
a-027,IR04,772.0,-44,66.5369,162.32801709163758,1.2028
a-011,IR05,783.0,-44,66.5369,144.56246571265112,1.4268
a-023,IR06,505.0,-35,66.5369,181.94062253337583,1.377
a-022,IR07,1460.0,-32,66.5369,0.0,0.594
a-021,IR08,1170.0,-33,66.5369,258.8610792193422,0.8375
a-020,IR09,913.0,-37,66.5369,142.94443015179192,1.008
a-004,IR10,1070.0,-38,66.5369,184.4081230348953,1.2387
