Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,1430.0,-37,65.7672,59.69575548617977,1.7272
d-025,IR02,556.0,-40,65.7672,309.8539561070052,0.8103
d-026,IR03,543.0,-40,65.7672,230.4105726158388,1.1716
d-027,IR04,1010.0,-41,65.7672,181.75829823652813,1.2028
d-011,IR05,1590.0,-34,65.7672,141.01039665842913,1.4268
d-023,IR06,387.0,-38,65.7672,319.19744642047374,1.377
d-022,IR07,1140.0,-31,65.7672,0.0,0.594
d-021,IR08,885.0,-31,65.7672,334.7147937610542,0.8375
d-020,IR09,712.0,-37,65.7672,347.54019129023527,1.008
d-004,IR10,2220.0,-40,65.7672,62.92410752441741,1.2387
