Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,458.0,-40,66.2426,117.71010369898636,1.7272
a-025,IR02,348.0,-41,66.2426,378.0771716690626,0.8103
a-026,IR03,354.0,-40,66.2426,1.8306207278528173,1.1716
a-027,IR04,634.0,-42,66.2426,212.5908554510216,1.2028
a-011,IR05,651.0,-41,66.2426,153.0255779274631,1.4268
a-023,IR06,565.0,-32,66.2426,-34.215965588134665,1.377
a-022,IR07,1100.0,-32,66.2426,0.0,0.594
a-021,IR08,839.0,-34,66.2426,366.7973255892255,0.8375
a-020,IR09,467.0,-37,66.2426,133.94764957284318,1.008
a-004,IR10,549.0,-38,66.2426,330.34899225266946,1.2387
