Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,495.0,-40,66.3938,134.97531879886475,1.7272
a-025,IR02,383.0,-43,66.3938,297.8026087929019,0.8103
a-026,IR03,359.0,-41,66.3938,282.0330012405254,1.1716
a-027,IR04,687.0,-44,66.3938,168.2648991278494,1.2028
a-011,IR05,703.0,-43,66.3938,131.2873073432467,1.4268
a-023,IR06,985.0,-30,66.3938,213.3400368695028,1.377
a-022,IR07,1400.0,-32,66.3938,0.0,0.594
a-021,IR08,1150.0,-33,66.3938,239.55417158813373,0.8375
a-020,IR09,834.0,-37,66.3938,243.56527867561965,1.008
a-004,IR10,966.0,-37,66.3938,215.1925807489776,1.2387
