Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,320.0,-51,66.4112,260.7228536478292,1.7272
a-025,IR02,482.0,-49,66.4112,490.7963812072786,0.8103
a-026,IR03,493.0,-49,66.4112,469.71706454462407,1.1716
a-027,IR04,515.0,-46,66.4112,327.72368349811205,1.2028
a-011,IR05,562.0,-38,66.4112,292.2534198818885,1.4268
a-023,IR06,581.0,-36,66.4112,174.2779732976242,1.377
a-022,IR07,1890.0,-32,66.4112,0.0,0.594
a-021,IR08,1550.0,-34,66.4112,164.03032401119802,0.8375
a-020,IR09,1100.0,-39,66.4112,209.02732888024565,1.008
a-004,IR10,1240.0,-40,66.4112,14.20016435758555,1.2387
