Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,808.0,-32,65.6835,155.07365254153183,1.7272
d-025,IR02,451.0,-34,65.6835,467.7647879701719,0.8103
d-026,IR03,603.0,-43,65.6835,-60.30025032334208,1.1716
d-027,IR04,730.0,-43,65.6835,352.98690519847594,1.2028
d-011,IR05,860.0,-25,65.6835,250.1008490346876,1.4268
d-023,IR06,856.0,-32,65.6835,302.73091148608256,1.377
d-022,IR07,999.0,-31,65.6835,0.0,0.594
d-021,IR08,844.0,-33,65.6835,447.6261227798624,0.8375
d-020,IR09,643.0,-38,65.6835,297.38518649812585,1.008
d-004,IR10,1910.0,-39,65.6835,83.38947471476844,1.2387
