Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,46600.0,-34,66.413,10.545618511582834,1.7272
d-025,IR02,57400.0,-31,66.413,9.055696387356129,0.8103
d-026,IR03,39900.0,-33,66.413,57.8208895099552,1.1716
d-027,IR04,81000.0,-31,66.413,9069.382978192694,1.2028
d-007,IR05,43700.0,-36,66.413,59.45036180530616,1.4268
d-028,IR06,322000.0,-22,66.413,3.3859994427817783,1.377
d-029,IR07,10600.0,-25,66.413,0.0,0.594
d-030,IR08,104000.0,-22,66.413,35.90204769724889,0.8375
d-031,IR09,75700.0,-26,66.413,35.45482295515718,1.008
d-006,IR10,9700.0,-31,66.413,21.025125408756125,1.2387
