Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,359.0,-31,66.2509,220.2764812769579,1.7272
a-025,IR02,582.0,-43,66.2509,520.9371647729243,0.8103
a-026,IR03,623.0,-48,66.2509,28.864732049123663,1.1716
a-027,IR04,473.0,-32,66.2509,365.4264081484805,1.2028
a-011,IR05,467.0,-32,66.2509,276.2728108435029,1.4268
a-023,IR06,608.0,-34,66.2509,392.06608569354296,1.377
a-022,IR07,1250.0,-31,66.2509,0.0,0.594
a-021,IR08,888.0,-32,66.2509,363.3270164469119,0.8375
a-020,IR09,494.0,-36,66.2509,36.64911477412535,1.008
a-004,IR10,597.0,-37,66.2509,260.28842908562143,1.2387
a-028,PT01,1750.0,-32,66.2509,0.0,3.2472
a-029,PT02,540.0,-41,66.2509,82.68830569603162,2.1784
a-030,PT03,576.0,-39,66.2509,79.07301537296706,2.0868
a-031,PT04,994.0,-27,66.2509,79.66098801358783,2.3458
a-015,PT05,1040.0,-31,66.2509,122.22904168391688,2.0832
a-019,PT06,316.0,-50,66.2509,117.78004253416896,2.6302
a-018,PT07,464.0,-51,66.2509,123.90269117369512,2.1168
a-017,PT08,475.0,-51,66.2509,-0.4181297306761108,1.7199
a-016,PT09,382.0,-45,66.2509,207.88787571256648,1.607
a-000,PT10,611.0,-49,66.2509,12.300517458801489,2.8304
