Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,3720.0,-25,66.013,45.579654849538,1.7272
d-025,IR02,9770.0,-24,66.013,61.864970406464,0.8103
d-026,IR03,813.0,-41,66.013,398.5892621092634,1.1716
d-027,IR04,2120.0,-27,66.013,87.60180879722205,1.2028
d-011,IR05,1480.0,-26,66.013,143.51885668254002,1.4268
d-023,IR06,8570.0,-31,66.013,21.8198407740874,1.377
d-022,IR07,7920.0,-41,66.013,0.0,0.594
d-021,IR08,3920.0,-31,66.013,105.21852277078445,0.8375
d-020,IR09,5530.0,-34,66.013,44.697830906328775,1.008
d-004,IR10,10900.0,-40,66.013,18.85411123039541,1.2387
d-028,PT01,5240.0,-30,66.013,0.0,3.2472
d-029,PT02,2650.0,-24,66.013,49.98552218989408,2.1784
d-030,PT03,22300.0,-21,66.013,11.50030963860536,2.0868
d-031,PT04,5250.0,-23,66.013,33.586188160324774,2.3458
d-015,PT05,5410.0,-23,66.013,55.68079434004304,2.0832
d-019,PT06,903.0,-66,66.013,46.89026280541056,2.6302
d-018,PT07,944.0,-70,66.013,50.68245246815592,2.1168
d-017,PT08,770.0,-67,66.013,72.38122073286331,1.7199
d-016,PT09,539.0,-56,66.013,79.6866274153245,1.607
d-000,PT10,537.0,-67,66.013,54.40335568068347,2.8304
