Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,458.0,-41,66.145,155.89333855893994,1.7272
a-025,IR02,914.0,-38,66.145,396.82805597391047,0.8103
a-026,IR03,771.0,-52,66.145,21.57393146086636,1.1716
a-027,IR04,663.0,-43,66.145,206.7211187178254,1.2028
a-011,IR05,677.0,-42,66.145,157.69662849006613,1.4268
a-023,IR06,709.0,-39,66.145,330.17513637671743,1.377
a-022,IR07,1140.0,-31,66.145,0.0,0.594
a-021,IR08,837.0,-31,66.145,262.51806820903846,0.8375
a-020,IR09,480.0,-35,66.145,-10.429385429384164,1.008
a-004,IR10,563.0,-36,66.145,292.8246496254951,1.2387
a-028,PT01,1730.0,-33,66.145,0.0,3.2472
a-029,PT02,655.0,-40,66.145,69.65457232923013,2.1784
a-030,PT03,648.0,-37,66.145,76.74672496935304,2.0868
a-031,PT04,1240.0,-31,66.145,92.63191335444932,2.3458
a-015,PT05,1180.0,-31,66.145,130.12667130223815,2.0832
a-019,PT06,283.0,-43,66.145,118.95458117295708,2.6302
a-018,PT07,418.0,-45,66.145,106.68081695369057,2.1168
a-017,PT08,439.0,-45,66.145,192.55591783066131,1.7199
a-016,PT09,1220.0,-67,66.145,259.40290299691947,1.607
a-000,PT10,1140.0,-53,66.145,17.217907869405778,2.8304
