Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,231.0,-36,65.5319,250.1023298900435,1.7272
d-025,IR02,527.0,-47,65.5319,638.0194736359139,0.8103
d-026,IR03,598.0,-40,65.5319,1014.391890114818,1.1716
d-027,IR04,749.0,-35,65.5319,372.5282034228299,1.2028
d-011,IR05,684.0,-44,65.5319,675.2603998196446,1.4268
d-023,IR06,2730.0,50,65.5319,298.7016827847539,1.377
d-022,IR07,5430.0,-58,65.5319,0.0,0.594
d-021,IR08,4580.0,-78,65.5319,535.0172215844535,0.8375
d-020,IR09,10100.0,-97,65.5319,297.38518649812585,1.008
d-004,IR10,11100.0,-97,65.5319,302.64541683056626,1.2387
d-028,PT01,1360.0,-30,65.5319,0.0,3.2472
d-029,PT02,345.0,-37,65.5319,120.97968869178716,2.1784
d-030,PT03,883.0,-42,65.5319,120.41786900985042,2.0868
d-031,PT04,782.0,-32,65.5319,107.23891302909811,2.3458
d-015,PT05,758.0,-25,65.5319,184.07957770318785,2.0832
d-019,PT06,298.0,-46,65.5319,140.46899036635108,2.6302
d-018,PT07,928.0,-39,65.5319,140.19545269546484,2.1168
d-017,PT08,435.0,-45,65.5319,210.00570451122564,1.7199
d-016,PT09,341.0,-42,65.5319,205.46161400597333,1.607
d-000,PT10,514.0,-43,65.5319,16.90211404385983,2.8304
