Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,3690.0,-21,65.9679,55.6174115113439,1.7272
d-025,IR02,5000.0,-27,65.9679,67.61655980169985,0.8103
d-026,IR03,1520.0,-16,65.9679,303.69859226589045,1.1716
d-027,IR04,15700.0,132,65.9679,176.4658686840369,1.2028
d-011,IR05,2890.0,165,65.9679,99.7602384593775,1.4268
d-023,IR06,11800.0,-31,65.9679,9.62376403552898,1.377
d-022,IR07,6870.0,-34,65.9679,0.0,0.594
d-021,IR08,9000.0,-28,65.9679,44.24201660181138,0.8375
d-020,IR09,6520.0,-34,65.9679,39.1813233416329,1.008
d-004,IR10,11500.0,-39,65.9679,16.725816768198975,1.2387
d-028,PT01,7330.0,-35,65.9679,0.0,3.2472
d-029,PT02,2910.0,-25,65.9679,42.77081605828084,2.1784
d-030,PT03,30600.0,-22,65.9679,6.905879246304868,2.0868
d-031,PT04,5600.0,-24,65.9679,29.005049556175425,2.3458
d-015,PT05,5770.0,-24,65.9679,38.02625636619781,2.0832
d-019,PT06,835.0,-69,65.9679,47.14567869462255,2.6302
d-018,PT07,952.0,-68,65.9679,46.74455252187279,2.1168
d-017,PT08,990.0,-68,65.9679,68.20847997318009,1.7199
d-016,PT09,709.0,-57,65.9679,96.48187933447988,1.607
d-000,PT10,855.0,-71,65.9679,47.405775753358334,2.8304
