Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,3430.0,-25,65.8607,56.237455612170166,1.7272
d-025,IR02,9040.0,-25,65.8607,39.71379797326769,0.8103
d-026,IR03,500.0,-23,65.8607,103.91151847280344,1.1716
d-027,IR04,2360.0,-27,65.8607,72.11453817411437,1.2028
d-011,IR05,1600.0,-25,65.8607,107.23836018202172,1.4268
d-023,IR06,4770.0,-30,65.8607,25.21173494081773,1.377
d-022,IR07,9920.0,-38,65.8607,0.0,0.594
d-021,IR08,3650.0,-32,65.8607,97.37503868887778,0.8375
d-020,IR09,3650.0,-33,65.8607,62.25864277335504,1.008
d-004,IR10,9940.0,-40,65.8607,22.825298514952923,1.2387
d-028,PT01,4960.0,-29,65.8607,0.0,3.2472
d-029,PT02,2550.0,-23,65.8607,43.6941342562424,2.1784
d-030,PT03,32500.0,-21,65.8607,7.827745300404422,2.0868
d-031,PT04,5050.0,-23,65.8607,34.78916870691328,2.3458
d-015,PT05,5190.0,-24,65.8607,45.77092933947874,2.0832
d-019,PT06,734.0,-68,65.8607,45.90307418991023,2.6302
d-018,PT07,933.0,-66,65.8607,57.45823970614525,2.1168
d-017,PT08,1160.0,-62,65.8607,60.99152349960352,1.7199
d-016,PT09,802.0,-58,65.8607,87.17699994651065,1.607
d-000,PT10,708.0,-66,65.8607,52.33685475735545,2.8304
