Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,357.0,-65,66.5638,191.87717485538428,1.7272
a-025,IR02,524.0,-55,66.5638,613.1442295825473,0.8103
a-026,IR03,481.0,-46,66.5638,401.2766700291873,1.1716
a-027,IR04,612.0,-42,66.5638,278.2454769485284,1.2028
a-011,IR05,637.0,-41,66.5638,262.7466202888272,1.4268
a-023,IR06,552.0,-36,66.5638,175.21627085898552,1.377
a-022,IR07,1740.0,-32,66.5638,0.0,0.594
a-021,IR08,1440.0,-34,66.5638,158.7587643179373,0.8375
a-020,IR09,1030.0,-38,66.5638,224.2963270579576,1.008
a-004,IR10,1200.0,-40,66.5638,164.25023753192187,1.2387
a-028,PT01,1400.0,-47,66.5638,0.0,3.2472
a-029,PT02,595.0,-48,66.5638,29.14223374115856,2.1784
a-030,PT03,506.0,-40,66.5638,31.453974432702054,2.0868
a-031,PT04,1160.0,-33,66.5638,9.40744246444719,2.3458
a-015,PT05,1020.0,-37,66.5638,34.74936502676209,2.0832
a-019,PT06,398.0,-61,66.5638,74.52808768299421,2.6302
a-018,PT07,482.0,-59,66.5638,98.7185472479729,2.1168
a-017,PT08,625.0,-58,66.5638,114.74372786589171,1.7199
a-016,PT09,378.0,-58,66.5638,207.6252931884555,1.607
a-000,PT10,763.0,-52,66.5638,72.08073335652071,2.8304
