Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,6660.0,-26,66.3543,28.861741547014248,1.7272
d-025,IR02,12600.0,-25,66.3543,35.15340596115455,0.8103
d-026,IR03,1080.0,-33,66.3543,315.34784778215845,1.1716
d-027,IR04,4940.0,-31,66.3543,125.4491504402933,1.2028
d-007,IR05,2090.0,-34,66.3543,94.05220421092268,1.4268
d-028,IR06,33100.0,-23,66.3543,10.646095613416994,1.377
d-029,IR07,8360.0,-26,66.3543,0.0,0.594
d-030,IR08,14400.0,-22,66.3543,53.05075327999607,0.8375
d-031,IR09,4150.0,-22,66.3543,101.89706500190388,1.008
d-006,IR10,8440.0,-32,66.3543,25.48312138087499,1.2387
d-008,PT01,3770.0,-37,66.3543,0.0,3.2472
d-009,PT02,1100.0,-33,66.3543,83.38688946015384,2.1784
d-010,PT03,43500.0,-26,66.3543,5.741665381001443,2.0868
d-011,PT04,1180.0,-35,66.3543,48.00704754314112,2.3458
d-005,PT05,1400.0,-39,66.3543,69.0911910669994,2.0832
d-012,PT06,676.0,-66,66.3543,48.844848094066336,2.6302
d-013,PT07,1180.0,-62,66.3543,43.512704226978855,2.1168
d-014,PT08,1220.0,-53,66.3543,85.68959032221416,1.7199
d-015,PT09,800.0,-53,66.3543,89.8610997699468,1.607
d-004,PT10,963.0,-70,66.3543,43.68360706895265,2.8304
