Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,60400.0,112,65.9014,37.27949297793362,1.7272
d-025,IR02,10800.0,-20,65.9014,45.71051557352845,0.8103
d-026,IR03,61400.0,-130,65.9014,76.70062807800532,1.1716
d-027,IR04,14700.0,-118,65.9014,50.89883708981703,1.2028
d-011,IR05,14500.0,-122,65.9014,56.86988929209084,1.4268
d-023,IR06,4310.0,-31,65.9014,25.396721834380365,1.377
d-022,IR07,9260.0,-36,65.9014,0.0,0.594
d-021,IR08,3580.0,-28,65.9014,120.09400959005808,0.8375
d-020,IR09,2670.0,-32,65.9014,63.0225112905864,1.008
d-004,IR10,9580.0,-41,65.9014,21.652714656425758,1.2387
d-028,PT01,6710.0,-34,65.9014,0.0,3.2472
d-029,PT02,2500.0,-23,65.9014,52.784683183148175,2.1784
d-030,PT03,30600.0,-20,65.9014,9.259583109161555,2.0868
d-031,PT04,4920.0,-23,65.9014,22.06070423735048,2.3458
d-015,PT05,5080.0,-24,65.9014,49.62021998312469,2.0832
d-019,PT06,721.0,-67,65.9014,55.75121721563805,2.6302
d-018,PT07,877.0,-66,65.9014,45.31087078706727,2.1168
d-017,PT08,1090.0,-60,65.9014,57.31849674492915,1.7199
d-016,PT09,814.0,-57,65.9014,83.30308423840447,1.607
d-000,PT10,524.0,-64,65.9014,62.26835213802259,2.8304
