Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,610.0,-31,66.4321,251.0733245448638,1.7272
a-025,IR02,423.0,-54,66.4321,445.2292123524885,0.8103
a-026,IR03,765.0,-58,66.4321,483.9426250316391,1.1716
a-027,IR04,1010.0,-48,66.4321,270.6670374585371,1.2028
a-011,IR05,764.0,-50,66.4321,258.9441676910345,1.4268
a-023,IR06,806.0,-47,66.4321,319.1797309444994,1.377
a-022,IR07,1040.0,-32,66.4321,0.0,0.594
a-021,IR08,711.0,-33,66.4321,452.6206178411121,0.8375
a-020,IR09,388.0,-39,66.4321,310.34601599121703,1.008
a-004,IR10,451.0,-38,66.4321,336.5306087965897,1.2387
a-028,PT01,1290.0,-32,66.4321,0.0,3.2472
a-029,PT02,451.0,-46,66.4321,149.71644679223783,2.1784
a-030,PT03,457.0,-34,66.4321,106.65421254239604,2.0868
a-031,PT04,793.0,-27,66.4321,153.97255144891164,2.3458
a-015,PT05,821.0,-31,66.4321,143.09936311852763,2.0832
a-019,PT06,2310.0,72,66.4321,127.0153662345009,2.6302
a-018,PT07,1430.0,-93,66.4321,153.75167160883134,2.1168
a-017,PT08,723.0,87,66.4321,210.19552993607505,1.7199
a-016,PT09,332.0,-39,66.4321,297.0289865558417,1.607
a-000,PT10,470.0,-34,66.4321,142.72162097865748,2.8304
