Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,66800.0,26,65.9466,42.30056650158998,1.7272
d-025,IR02,108000.0,43,65.9466,47.625285981447774,0.8103
d-026,IR03,62800.0,-143,65.9466,152.77152599592452,1.1716
d-027,IR04,203000.0,-63,65.9466,35.749762134838555,1.2028
d-011,IR05,191000.0,-61,65.9466,71.20972539886651,1.4268
d-023,IR06,5240.0,-32,65.9466,17.721457917538295,1.377
d-022,IR07,8860.0,-33,65.9466,0.0,0.594
d-021,IR08,3560.0,-33,65.9466,57.31654634259599,0.8375
d-020,IR09,4970.0,-33,65.9466,4819.45716320687,1.008
d-004,IR10,11100.0,-40,65.9466,15.442714292221291,1.2387
d-028,PT01,4580.0,-30,65.9466,0.0,3.2472
d-029,PT02,2310.0,-25,65.9466,33.28007470826921,2.1784
d-030,PT03,41700.0,-20,65.9466,6.175125483817655,2.0868
d-031,PT04,4530.0,-25,65.9466,39.38584037336474,2.3458
d-015,PT05,4670.0,-25,65.9466,39.07396690626592,2.0832
d-019,PT06,627.0,-62,65.9466,70.43680934059542,2.6302
d-018,PT07,815.0,-64,65.9466,66.63586909123063,2.1168
d-017,PT08,954.0,-57,65.9466,60.17344478883418,1.7199
d-016,PT09,698.0,-54,65.9466,96.44776429574534,1.607
d-000,PT10,1300.0,-53,65.9466,59.62758249796786,2.8304
