Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,1370.0,-27,65.4647,66.36037474368896,1.7272
d-025,IR02,2470.0,-32,65.4647,190.3923076364773,0.8103
d-026,IR03,715.0,-49,65.4647,401.4562596842257,1.1716
d-027,IR04,1090.0,-27,65.4647,208.38422333579587,1.2028
d-011,IR05,830.0,-25,65.4647,100.46174673893368,1.4268
d-023,IR06,790.0,-37,65.4647,339.13375416645823,1.377
d-022,IR07,2430.0,-38,65.4647,0.0,0.594
d-021,IR08,870.0,-33,65.4647,137.25749712973743,0.8375
d-020,IR09,1190.0,-38,65.4647,215.05376344087043,1.008
d-004,IR10,2900.0,-43,65.4647,-30.304723935201984,1.2387
d-028,PT01,55.1,-64,65.4647,0.0,3.2472
d-029,PT02,656.0,-35,65.4647,103.60441388341252,2.1784
d-030,PT03,992.0,-31,65.4647,83.90395305288932,2.0868
d-031,PT04,1200.0,-26,65.4647,84.14409736141496,2.3458
d-015,PT05,1160.0,-24,65.4647,102.0065284177806,2.0832
d-019,PT06,301.0,-43,65.4647,132.18291148830417,2.6302
d-018,PT07,419.0,-44,65.4647,166.5195992927299,2.1168
d-017,PT08,927.0,-46,65.4647,273.94258163488604,1.7199
d-016,PT09,377.0,-42,65.4647,300.9669235556042,1.607
d-000,PT10,1030.0,-52,65.4647,118.11422645795358,2.8304
