Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,3640.0,-25,65.9782,55.05523547645051,1.7272
d-025,IR02,8990.0,-24,65.9782,59.452024629340414,0.8103
d-026,IR03,470.0,-24,65.9782,179.25260836557308,1.1716
d-027,IR04,2270.0,-28,65.9782,89.52207293088885,1.2028
d-011,IR05,1550.0,-26,65.9782,168.64539936497752,1.4268
d-023,IR06,5340.0,-31,65.9782,20.672574498494964,1.377
d-022,IR07,9630.0,-40,65.9782,0.0,0.594
d-021,IR08,3690.0,-33,65.9782,98.50691159587277,0.8375
d-020,IR09,3360.0,-32,65.9782,97.68391330891534,1.008
d-004,IR10,10200.0,-41,65.9782,19.605188848530105,1.2387
d-028,PT01,5050.0,-30,65.9782,0.0,3.2472
d-029,PT02,2610.0,-24,65.9782,46.851502119536,2.1784
d-030,PT03,33500.0,-21,65.9782,7.417975438214868,2.0868
d-031,PT04,5150.0,-24,65.9782,35.35730943413877,2.3458
d-015,PT05,5270.0,-24,65.9782,37.249719897961015,2.0832
d-019,PT06,756.0,-68,65.9782,50.11623993071058,2.6302
d-018,PT07,809.0,-68,65.9782,55.823739752313166,2.1168
d-017,PT08,1180.0,-61,65.9782,52.44523684620391,1.7199
d-016,PT09,789.0,-58,65.9782,87.45857349211293,1.607
d-000,PT10,783.0,-66,65.9782,63.56711489222474,2.8304
