Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,6010.0,-24,66.171,33.76016562609,1.7272
d-025,IR02,13200.0,-23,66.171,30.53949629291898,0.8103
d-026,IR03,411.0,-23,66.171,281.8170140897993,1.1716
d-027,IR04,1350.0,-21,66.171,87.48333005249413,1.2028
d-007,IR05,1300.0,-31,66.171,151.38281959139056,1.4268
d-028,IR06,93700.0,-26,66.171,415.7309647492031,1.377
d-029,IR07,8610.0,-25,66.171,0.0,0.594
d-030,IR08,16400.0,-22,66.171,37.11548461167896,0.8375
d-031,IR09,4400.0,-21,66.171,81.81471306471887,1.008
d-006,IR10,7600.0,-31,66.171,27.69342548949429,1.2387
d-008,PT01,3630.0,-37,66.171,0.0,3.2472
d-009,PT02,868.0,-25,66.171,86.80849243002496,2.1784
d-010,PT03,41600.0,-25,66.171,5.875087318271854,2.0868
d-011,PT04,1110.0,-38,66.171,35.306199186326,2.3458
d-005,PT05,1350.0,-40,66.171,69.10357194986594,2.0832
d-012,PT06,801.0,-67,66.171,44.79639117077706,2.6302
d-013,PT07,709.0,-64,66.171,55.39785979983881,2.1168
d-014,PT08,1190.0,-54,66.171,71.80097548552617,1.7199
d-015,PT09,900.0,-54,66.171,79.51144174101879,1.607
d-004,PT10,618.0,-66,66.171,47.52800163015277,2.8304
