Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,2060.0,-33,65.9182,70.39291651423262,1.7272
d-025,IR02,507.0,-40,65.9182,288.3608037828162,0.8103
d-026,IR03,502.0,-40,65.9182,207.4849063155916,1.1716
d-027,IR04,919.0,-40,65.9182,171.48708431362013,1.2028
d-011,IR05,1410.0,-33,65.9182,129.02505860054882,1.4268
d-023,IR06,801.0,-40,65.9182,310.6957547557087,1.377
d-022,IR07,1030.0,-31,65.9182,0.0,0.594
d-021,IR08,870.0,-32,65.9182,397.7664126918277,0.8375
d-020,IR09,663.0,-39,65.9182,313.2263486179853,1.008
d-004,IR10,2340.0,-41,65.9182,62.63290919140746,1.2387
d-028,PT01,1260.0,-31,65.9182,0.0,3.2472
d-029,PT02,511.0,-41,65.9182,80.55312296958623,2.1784
d-030,PT03,828.0,-33,65.9182,83.12440099674947,2.0868
d-031,PT04,967.0,-33,65.9182,92.88827364917712,2.3458
d-015,PT05,916.0,-29,65.9182,150.4711686163101,2.0832
d-019,PT06,277.0,-45,65.9182,120.37426492601668,2.6302
d-018,PT07,816.0,-45,65.9182,145.22144327816326,2.1168
d-017,PT08,784.0,-34,65.9182,197.866533454027,1.7199
d-016,PT09,337.0,-43,65.9182,278.2298597481066,1.607
d-000,PT10,483.0,-44,65.9182,134.4197069183019,2.8304
