Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,343.0,-32,66.2226,152.83874300779274,1.7272
a-025,IR02,676.0,-40,66.2226,575.5228357969168,0.8103
a-026,IR03,593.0,-37,66.2226,40.832829967344544,1.1716
a-027,IR04,457.0,-34,66.2226,313.60593209505623,1.2028
a-011,IR05,471.0,-34,66.2226,250.5204485762937,1.4268
a-023,IR06,702.0,-39,66.2226,20.79772079772152,1.377
a-022,IR07,1120.0,-31,66.2226,0.0,0.594
a-021,IR08,850.0,-33,66.2226,388.61079219293697,0.8375
a-020,IR09,504.0,-36,66.2226,-45.97176079722279,1.008
a-004,IR10,571.0,-37,66.2226,320.179490467171,1.2387
a-028,PT01,1620.0,-32,66.2226,0.0,3.2472
a-029,PT02,561.0,-40,66.2226,79.93255103536823,2.1784
a-030,PT03,605.0,-36,66.2226,93.3228645994538,2.0868
a-031,PT04,1190.0,-33,66.2226,70.99726516130555,2.3458
a-015,PT05,1090.0,-29,66.2226,148.81397265777127,2.0832
a-019,PT06,299.0,-52,66.2226,111.1936500880456,2.6302
a-018,PT07,457.0,-49,66.2226,138.5560453357265,2.1168
a-017,PT08,458.0,-47,66.2226,-284.62522418630385,1.7199
a-016,PT09,375.0,-44,66.2226,282.9192052212803,1.607
a-000,PT10,577.0,-50,66.2226,12.521855732444765,2.8304
