Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,373.0,-45,66.3761,179.5925820358625,1.7272
a-025,IR02,285.0,-34,66.3761,596.8824461975269,0.8103
a-026,IR03,243.0,-23,66.3761,480.3862349099357,1.1716
a-027,IR04,549.0,-40,66.3761,305.1107245486537,1.2028
a-011,IR05,578.0,-43,66.3761,172.68399657683054,1.4268
a-023,IR06,826.0,-38,66.3761,92.05612950079016,1.377
a-022,IR07,891.0,-39,66.3761,0.0,0.594
a-021,IR08,917.0,-41,66.3761,144.92419702613716,0.8375
a-020,IR09,1600.0,-41,66.3761,95.32039541654704,1.008
a-004,IR10,1800.0,-44,66.3761,65.30196807679692,1.2387
a-028,PT01,55000.0,-38,66.3761,2.362931564648405,3.2472
a-029,PT02,435.0,-64,66.3761,27.37552406764333,2.1784
a-030,PT03,595.0,-31,66.3761,70.18475103581085,2.0868
a-031,PT04,644.0,-59,66.3761,33.75552942716929,2.3458
a-015,PT05,1020.0,-46,66.3761,37.78167594581552,2.0832
a-019,PT06,361.0,-74,66.3761,13.2192345712387,2.6302
a-018,PT07,781.0,-47,66.3761,34.26861871518346,2.1168
a-017,PT08,831.0,-69,66.3761,52.86746662762665,1.7199
a-016,PT09,690.0,-63,66.3761,78.16861750205702,1.607
a-000,PT10,705.0,-65,66.3761,26.340711959871477,2.8304
