Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,5250.0,-27,65.9038,33.90513621032812,1.7272
d-025,IR02,11600.0,-25,65.9038,40.65208517263218,0.8103
d-026,IR03,1390.0,-29,65.9038,191.78722851149269,1.1716
d-027,IR04,2880.0,-26,65.9038,157.76329589888567,1.2028
d-007,IR05,2270.0,-30,65.9038,101.87630092116426,1.4268
d-028,IR06,18400.0,-23,65.9038,19.632073272251148,1.377
d-029,IR07,6050.0,-28,65.9038,0.0,0.594
d-030,IR08,9360.0,-20,65.9038,52.00918484500533,0.8375
d-031,IR09,3770.0,-29,65.9038,32.79481271417128,1.008
d-006,IR10,6460.0,-34,65.9038,16.1624843776293,1.2387
d-008,PT01,5630.0,-33,65.9038,0.0,3.2472
d-009,PT02,3050.0,-26,65.9038,36.12665612023047,2.1784
d-010,PT03,42700.0,-25,65.9038,6.098055462352399,2.0868
d-011,PT04,3180.0,-29,65.9038,26.693941520442383,2.3458
d-005,PT05,3290.0,-33,65.9038,33.140058432726065,2.0832
d-012,PT06,933.0,-67,65.9038,44.898603791679314,2.6302
d-013,PT07,1080.0,-63,65.9038,44.29934366908321,2.1168
d-014,PT08,1120.0,-59,65.9038,64.65084390100606,1.7199
d-015,PT09,804.0,-50,65.9038,94.86800536116756,1.607
d-004,PT10,868.0,-71,65.9038,45.35944905857372,2.8304
