Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,4170.0,-25,65.9783,45.27531898845047,1.7272
d-025,IR02,8970.0,-25,65.9783,46.4762108597721,0.8103
d-026,IR03,820.0,-33,65.9783,315.34784778215845,1.1716
d-027,IR04,1170.0,-24,65.9783,191.35325266685587,1.2028
d-011,IR05,1550.0,-27,65.9783,114.02804580869694,1.4268
d-023,IR06,9520.0,-32,65.9783,11.026191615838847,1.377
d-022,IR07,7020.0,-34,65.9783,0.0,0.594
d-021,IR08,7850.0,-29,65.9783,52.20689604088716,0.8375
d-020,IR09,6920.0,-34,65.9783,38.2896884098838,1.008
d-004,IR10,11800.0,-39,65.9783,31.61779063934363,1.2387
d-028,PT01,5650.0,-30,65.9783,0.0,3.2472
d-029,PT02,3060.0,-25,65.9783,39.18619059251101,2.1784
d-030,PT03,33100.0,-22,65.9783,7.166543823809738,2.0868
d-031,PT04,5890.0,-23,65.9783,20.721440618004173,2.3458
d-015,PT05,6110.0,-24,65.9783,41.6785045283681,2.0832
d-019,PT06,856.0,-70,65.9783,41.5092473491149,2.6302
d-018,PT07,942.0,-69,65.9783,43.56291856292043,2.1168
d-017,PT08,1050.0,-68,65.9783,67.43578430714255,1.7199
d-016,PT09,750.0,-58,65.9783,96.175290795085,1.607
d-000,PT10,893.0,-71,65.9783,41.56600349406028,2.8304
