Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,760.0,-49,25.2617,188.43303523710804,1.7272
a-025,IR02,517.0,-77,25.2617,583.5581178045358,0.8103
a-026,IR03,848.0,-52,25.2617,401.27667002932986,1.1716
a-027,IR04,959.0,-53,25.2617,229.95280243537397,1.2028
a-011,IR05,793.0,-44,25.2617,154.41411866844822,1.4268
a-023,IR06,703.0,-37,25.2617,107.23955116917952,1.377
a-022,IR07,2090.0,-34,25.2617,0.0,0.594
a-021,IR08,816.0,-44,25.2617,180.7013962445941,0.8375
a-020,IR09,1310.0,-41,25.2617,127.64111418692048,1.008
a-004,IR10,1480.0,-44,25.2617,100.9478982754536,1.2387
a-028,PT01,4930.0,-29,25.2617,0.0,3.2472
a-029,PT02,78400.0,145,25.2617,28.281558487212408,2.1784
a-030,PT03,29300.0,-37,25.2617,105.82820955161591,2.0868
a-031,PT04,7210.0,-36,25.2617,51.35023642910237,2.3458
a-015,PT05,7460.0,-35,25.2617,59.06615127441693,2.0832
a-019,PT06,696.0,-77,25.2617,46.8132480907334,2.6302
a-018,PT07,1000.0,-73,25.2617,59.44164227896676,2.1168
a-017,PT08,929.0,-66,25.2617,55.994681832263495,1.7199
a-016,PT09,627.0,-59,25.2617,92.18023494019704,1.607
a-000,PT10,802.0,-63,25.2617,34.094088228387854,2.8304
