Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,2260.0,-31,65.9296,52.40470972333734,1.7272
d-025,IR02,3610.0,-32,65.9296,49.572227654370906,0.8103
d-026,IR03,463.0,-36,65.9296,230.39894853475084,1.1716
d-027,IR04,1970.0,-33,65.9296,66.60647567108566,1.2028
d-011,IR05,1180.0,-32,65.9296,138.19037463218476,1.4268
d-023,IR06,804.0,-39,65.9296,77.89051906701984,1.377
d-022,IR07,2580.0,-37,65.9296,0.0,0.594
d-021,IR08,935.0,-29,65.9296,10.149253731343276,0.8375
d-020,IR09,894.0,-33,65.9296,353.22622638798856,1.008
d-004,IR10,2680.0,-43,65.9296,44.43243847463845,1.2387
d-028,PT01,1270.0,-22,65.9296,0.0,3.2472
d-029,PT02,925.0,-53,65.9296,123.7672051220825,2.1784
d-030,PT03,668.0,-30,65.9296,146.5673008226337,2.0868
d-031,PT04,1060.0,-24,65.9296,159.81195235234634,2.3458
d-015,PT05,1040.0,-21,65.9296,159.10407890438535,2.0832
d-019,PT06,300.0,-45,65.9296,133.56824150681356,2.6302
d-018,PT07,376.0,-42,65.9296,181.2423687423858,2.1168
d-017,PT08,382.0,-43,65.9296,10.530212421343418,1.7199
d-016,PT09,617.0,-39,65.9296,254.4592930404525,1.607
d-000,PT10,485.0,-44,65.9296,134.3885327753347,2.8304
