Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,4480.0,-26,66.0799,32.21514590088494,1.7272
d-025,IR02,10200.0,-26,66.0799,39.02123715393742,0.8103
d-026,IR03,1660.0,-26,66.0799,96.22752169318863,1.1716
d-027,IR04,4860.0,-28,66.0799,37.40461668844337,1.2028
d-011,IR05,3800.0,-27,66.0799,48.03220820594439,1.4268
d-023,IR06,4350.0,-33,66.0799,25.31059717335016,1.377
d-022,IR07,8640.0,-35,66.0799,0.0,0.594
d-021,IR08,3430.0,-26,66.0799,92.99706595229776,0.8375
d-020,IR09,2440.0,-35,66.0799,48.412698412693935,1.008
d-004,IR10,8920.0,-42,66.0799,23.80299445448752,1.2387
d-028,PT01,4720.0,-29,66.0799,0.0,3.2472
d-029,PT02,2330.0,-22,66.0799,59.0227516467134,2.1784
d-030,PT03,29800.0,-20,66.0799,8.14365979680642,2.0868
d-031,PT04,4670.0,-23,66.0799,28.89101014633984,2.3458
d-015,PT05,4860.0,-23,66.0799,49.8852391669435,2.0832
d-019,PT06,716.0,-66,66.0799,56.69725234665548,2.6302
d-018,PT07,877.0,-66,66.0799,37.961598715792405,2.1168
d-017,PT08,1130.0,-57,66.0799,63.97946546170324,1.7199
d-016,PT09,777.0,-55,66.0799,95.96173177260675,1.607
d-000,PT10,1360.0,-54,66.0799,49.07461626203037,2.8304
