Time (s),Voltage (V),Current (A)
0.06586098670959473,0.0,4.83874e-07
0.10558626174926758,0.01,5.764421e-07
0.15063590049743653,0.02,6.238399e-07
0.18799654006958008,0.03,6.363708e-07
0.22475135803222657,0.04,6.620655e-07
0.2615598201751709,0.05,6.779082e-07
0.29899317741394044,0.06,6.953604e-07
0.34102825164794925,0.07,6.808287e-07
0.38279081344604493,0.08,7.136567e-07
0.42684553146362303,0.09,7.1176e-07
0.46381373405456544,0.1,7.095202e-07
0.5005802345275879,0.11,7.294172e-07
0.5369671726226807,0.12,7.411386e-07
0.5759492969512939,0.13,7.412501e-07
0.616177158355713,0.14,7.559582e-07
0.6599038124084473,0.15,7.592566e-07
0.6965453815460205,0.16,7.522355e-07
0.7324225807189941,0.17,8.072449e-07
0.7686452484130859,0.18,7.898231e-07
0.8059386539459229,0.19,7.914707e-07
0.8439668655395508,0.2,7.857075e-07
0.8858736705780029,0.21,8.029712e-07
0.9299875164031983,0.22,8.006942e-07
0.9669595336914063,0.23,7.909821e-07
1.003224401473999,0.24,8.086936e-07
1.0397429466247559,0.25,8.207522e-07
1.0772659492492676,0.26,8.270418e-07
1.120002450942993,0.27,7.980634e-07
1.1619257068634035,0.28,8.325449e-07
1.2063940811157225,0.29,8.303496e-07
1.2433215141296388,0.3,8.231627e-07
1.2798946571350098,0.31,8.449639e-07
1.3170464420318604,0.32,8.6004e-07
1.3534977531433106,0.33,8.746523e-07
1.3977749156951904,0.34,8.421899e-07
1.443544340133667,0.35000000000000003,8.342106e-07
1.4846398067474365,0.36,8.75204e-07
1.5289284133911134,0.37,8.866405e-07
1.5664552307128907,0.38,8.866506e-07
1.6036127376556397,0.39,1.035972e-06
1.6398802280426026,0.4,9.850638e-07
1.6777720642089844,0.41000000000000003,1.050048e-06
1.7418374919891357,0.42,8.386858e-07
1.798892936706543,0.43,8.031174e-07
1.83598201751709,0.44,8.984832e-07
1.8732229709625245,0.45,9.855976e-07
1.9373160552978517,0.46,8.492646e-07
1.9941283130645753,0.47000000000000003,8.320321e-07
2.0315628623962403,0.48,9.507091e-07
2.094640045166016,0.49,8.704222e-07
2.1504671573638916,0.5,8.581525e-07
2.2155317974090574,0.51,8.764316e-07
2.270965757369995,0.52,8.690649e-07
2.333895835876465,0.53,8.836261e-07
2.3899623203277587,0.54,8.887055e-07
2.4531508445739747,0.55,9.193545e-07
2.5097301673889163,0.56,9.228457e-07
2.5873697185516358,0.5700000000000001,9.232741e-07
2.643646249771118,0.58,9.462668e-07
2.7263672161102295,0.59,9.404342e-07
2.762274217605591,0.6,1.02569e-06
2.798053903579712,0.61,1.086775e-06
2.83358491897583,0.62,1.146961e-06
2.875945672988892,0.63,1.174365e-06
2.917373495101929,0.64,1.242467e-06
2.960591125488281,0.65,1.284411e-06
2.996881980895996,0.66,1.324035e-06
3.0328080558776858,0.67,1.402706e-06
3.067977867126465,0.68,1.449183e-06
3.1043779182434084,0.6900000000000001,1.507543e-06
3.1423317432403564,0.7000000000000001,1.560763e-06
3.1817430210113526,0.71,1.620316e-06
3.225671854019165,0.72,1.670247e-06
3.2616427516937256,0.73,1.720497e-06
3.2978251266479495,0.74,1.792253e-06
3.3332536220550537,0.75,1.86357e-06
3.3699552726745607,0.76,1.942986e-06
3.4075610065460205,0.77,2.007946e-06
3.449357662200928,0.78,2.09984e-06
3.4923812198638915,0.79,2.165674e-06
3.527405118942261,0.8,2.23718e-06
3.562914438247681,0.8,2.014115e-06
3.5990355396270752,0.79,1.582015e-06
3.6344604587554934,0.78,1.280931e-06
3.6725597190856933,0.77,1.049995e-06
3.7286707878112795,0.76,8.822079e-07
3.7708830070495605,0.75,7.110666e-07
3.8125428104400636,0.74,5.742889e-07
3.8568097209930423,0.73,4.663269e-07
3.893755512237549,0.72,3.76844e-07
3.93093113899231,0.71,2.814871e-07
3.9681279850006104,0.7,2.273718e-07
4.005321016311646,0.69,1.719828e-07
4.043779335021973,0.6799999999999999,1.189417e-07
4.087280445098877,0.6699999999999999,8.630431e-08
4.132518911361695,0.6599999999999999,5.790132e-08
4.174866075515747,0.6499999999999999,7.442411e-09
4.220342960357666,0.6399999999999999,-2.305956e-08
4.257984218597413,0.6299999999999999,-5.03324e-08
4.295755653381348,0.6199999999999999,-7.874699e-08
4.333758115768433,0.6099999999999999,-1.029139e-07
4.370643110275269,0.5999999999999999,-1.269585e-07
4.409687700271606,0.5899999999999999,-1.430252e-07
4.451113615036011,0.5799999999999998,-1.62773e-07
4.495149736404419,0.5699999999999998,-1.79035e-07
4.533286666870117,0.5599999999999998,-1.888493e-07
4.570581026077271,0.5499999999999998,-2.243269e-07
4.608312644958496,0.5399999999999998,-2.21945e-07
4.645712146759033,0.5299999999999998,-2.357548e-07
4.682983856201172,0.5199999999999998,-2.471467e-07
4.72400803565979,0.5099999999999998,-2.470041e-07
4.7634462547302245,0.4999999999999998,-2.651813e-07
4.809142723083497,0.48999999999999977,-2.72676e-07
4.847650871276856,0.47999999999999976,-2.758962e-07
4.8860877323150635,0.46999999999999975,-3.037395e-07
4.924234437942506,0.45999999999999974,-3.002887e-07
4.961929817199707,0.44999999999999973,-3.05987e-07
5.000281801223755,0.4399999999999997,-3.147734e-07
5.041480979919434,0.4299999999999997,-3.060142e-07
5.083964281082153,0.4199999999999997,-3.237965e-07
5.1289876937866214,0.4099999999999997,-3.300854e-07
5.166243667602539,0.3999999999999997,-3.326139e-07
