Time (s),Voltage (V),Current (A)
0.07253384590148926,0.0,7.100317e-07
0.11046597480773926,0.01,9.243124e-07
0.18718093872070313,0.02,8.875819e-07
0.2305268383026123,0.03,1.008107e-06
0.2747134017944336,0.04,1.06868e-06
0.31129989624023435,0.05,1.127073e-06
0.34787184715270997,0.06,1.21856e-06
0.38392142295837406,0.07,1.257775e-06
0.4201235866546631,0.08,1.311496e-06
0.45654080390930174,0.09,1.354053e-06
0.4998940944671631,0.1,1.356785e-06
0.5411953163146973,0.11,1.413903e-06
0.5846864128112793,0.12,1.448862e-06
0.6216760730743408,0.13,1.469482e-06
0.6575175094604493,0.14,1.51636e-06
0.6929479122161866,0.15,1.560057e-06
0.7296831798553467,0.16,1.596357e-06
0.7698824310302734,0.17,1.63783e-06
0.8132226085662841,0.18,1.664656e-06
0.8495261001586915,0.19,1.675269e-06
0.8860031604766846,0.2,1.72206e-06
0.922065372467041,0.21,1.766495e-06
0.957924451828003,0.22,1.811442e-06
0.9973943805694581,0.23,1.827205e-06
1.038685827255249,0.24,1.875598e-06
1.08241868019104,0.25,1.900861e-06
1.1195194435119629,0.26,1.918087e-06
1.1564821624755859,0.27,1.99335e-06
1.1922008132934572,0.28,2.027277e-06
1.2288776683807372,0.29,2.071476e-06
1.2654241085052491,0.3,2.108495e-06
1.306699104309082,0.31,2.161358e-06
1.349729814529419,0.32,2.186592e-06
1.3863773441314697,0.33,2.214295e-06
1.4234564113616943,0.34,2.284809e-06
1.4615954875946044,0.35000000000000003,2.324876e-06
1.4971055221557616,0.36,2.374272e-06
1.5336550617218019,0.37,2.42028e-06
1.5744203186035157,0.38,2.469997e-06
1.618609266281128,0.39,2.502972e-06
1.6551716804504395,0.4,2.525368e-06
1.692694206237793,0.41000000000000003,2.607664e-06
1.7294919395446777,0.42,2.642049e-06
1.765546522140503,0.43,2.694101e-06
1.8034958171844484,0.44,2.731412e-06
1.846014165878296,0.45,2.788834e-06
1.889512414932251,0.46,2.815919e-06
1.92713436126709,0.47000000000000003,2.843651e-06
1.9640582180023194,0.48,2.914722e-06
2.002151279449463,0.49,2.945554e-06
2.0378642082214355,0.5,2.997308e-06
2.0734569740295408,0.51,3.055576e-06
2.116476001739502,0.52,3.061268e-06
2.157428894042969,0.53,3.123813e-06
2.20068133354187,0.54,3.164548e-06
2.237401580810547,0.55,3.188741e-06
2.2739966583251956,0.56,3.23978e-06
2.311415948867798,0.5700000000000001,3.295386e-06
2.3474743461608885,0.58,3.3469e-06
2.3843612480163574,0.59,3.393527e-06
2.4261993885040285,0.6,3.435574e-06
2.4694985580444335,0.61,3.471942e-06
2.5064555549621583,0.62,3.490534e-06
2.543180093765259,0.63,3.560853e-06
2.5796275901794434,0.64,3.60424e-06
2.615275192260742,0.65,3.64975e-06
2.6524994564056397,0.66,3.700561e-06
2.693875780105591,0.67,3.74199e-06
2.7380914306640625,0.68,3.767346e-06
2.77618878364563,0.6900000000000001,3.782207e-06
2.814205551147461,0.7000000000000001,3.846033e-06
2.8500541400909425,0.71,3.888802e-06
2.88677939414978,0.72,3.928955e-06
2.923175392150879,0.73,3.978779e-06
2.9666254806518557,0.74,3.975576e-06
3.0074543952941895,0.75,4.024132e-06
3.0511233520507814,0.76,4.054662e-06
3.087374391555786,0.77,4.074479e-06
3.124253902435303,0.78,4.132149e-06
3.16082537651062,0.79,4.167694e-06
3.1975277423858643,0.8,4.199402e-06
3.2335203361511233,0.8,3.867696e-06
3.274025478363037,0.79,3.271919e-06
3.318461904525757,0.78,2.798725e-06
3.3546883869171142,0.77,2.401658e-06
3.391450357437134,0.76,2.06254e-06
3.4276711177825927,0.75,1.797546e-06
3.4646748447418214,0.74,1.555515e-06
3.500140771865845,0.73,1.343572e-06
3.5422392654418946,0.72,1.157981e-06
3.598586130142212,0.71,1.03188e-06
3.643546600341797,0.7,8.665644e-07
3.6839041614532473,0.69,7.17678e-07
3.730007610321045,0.6799999999999999,6.00459e-07
3.769117765426636,0.6699999999999999,4.980575e-07
3.807428503036499,0.6599999999999999,3.823636e-07
3.845921392440796,0.6499999999999999,3.188251e-07
3.8846050167083743,0.6399999999999999,2.497001e-07
3.923386392593384,0.6299999999999999,1.869637e-07
3.962361125946045,0.6199999999999999,1.314958e-07
4.007429599761963,0.6099999999999999,1.026432e-07
4.048427076339722,0.5999999999999999,3.654538e-08
4.094040336608886,0.5899999999999999,-5.462222e-09
4.132789287567139,0.5799999999999998,-3.799666e-08
4.171213512420654,0.5699999999999998,-1.022689e-07
4.210090494155883,0.5599999999999998,-1.158574e-07
4.248586006164551,0.5499999999999998,-1.446563e-07
4.287323751449585,0.5399999999999998,-1.720897e-07
4.325572500228882,0.5299999999999998,-2.020497e-07
4.371780376434327,0.5199999999999998,-1.966771e-07
4.413049173355103,0.5099999999999998,-2.444329e-07
4.458140773773193,0.4999999999999998,-2.675462e-07
4.496518983840943,0.48999999999999977,-2.868031e-07
4.5352934455871585,0.47999999999999976,-3.394776e-07
4.574478225708008,0.46999999999999975,-3.422516e-07
4.6132693767547615,0.45999999999999974,-3.638765e-07
4.651595134735107,0.44999999999999973,-3.900985e-07
4.689837923049927,0.4399999999999997,-4.138882e-07
4.735192022323608,0.4299999999999997,-4.036209e-07
4.77731650352478,0.4199999999999997,-4.462577e-07
4.822941684722901,0.4099999999999997,-4.733965e-07
4.861098880767822,0.3999999999999997,-4.912698e-07
4.89950927734375,0.3899999999999997,-5.486525e-07
4.937880096435547,0.37999999999999967,-5.588156e-07
4.976236371994019,0.36999999999999966,-5.862054e-07
5.014528512954712,0.35999999999999965,-6.143655e-07
5.057133646011353,0.34999999999999964,-6.239125e-07
5.097451629638671,0.33999999999999964,-6.674104e-07
5.1437231636047365,0.3299999999999996,-6.94912e-07
5.1828087615966805,0.3199999999999996,-7.129203e-07
5.221358871459961,0.3099999999999996,-7.82978e-07
5.259840793609619,0.2999999999999996,-8.027582e-07
5.298209466934204,0.2899999999999996,-8.462573e-07
5.336756000518799,0.2799999999999996,-8.94126e-07
5.3826443958282475,0.2699999999999996,-8.990379e-07
5.429387521743775,0.25999999999999956,-9.247873e-07
5.476194067001343,0.24999999999999956,-9.744493e-07
5.55358494758606,0.23999999999999955,-8.813526e-07
5.612002477645874,0.22999999999999954,-9.027877e-07
5.689504222869873,0.21999999999999953,-8.906137e-07
5.7476850032806395,0.20999999999999952,-9.419491e-07
5.818588275909424,0.1999999999999995,-1.002648e-06
5.857144584655762,0.1899999999999995,-1.051345e-06
5.894332609176636,0.1799999999999995,-1.132438e-06
5.9346803951263425,0.16999999999999948,-1.191553e-06
5.9757966041564945,0.15999999999999948,-1.271462e-06
6.0198844623565675,0.14999999999999947,-1.331704e-06
6.057451572418213,0.13999999999999946,-1.382168e-06
6.095404205322266,0.12999999999999945,-1.458747e-06
6.133270292282105,0.11999999999999944,-1.532406e-06
6.171691656112671,0.10999999999999943,-1.599183e-06
6.208740921020508,0.09999999999999942,-1.676563e-06
6.252827825546265,0.08999999999999941,-1.716043e-06
6.295699987411499,0.0799999999999994,-1.808364e-06
6.340390567779541,0.0699999999999994,-1.868188e-06
6.377678728103638,0.05999999999999939,-1.930305e-06
6.414775438308716,0.04999999999999938,-2.039319e-06
6.4510939502716065,0.03999999999999937,-2.110554e-06
6.489078769683838,0.02999999999999936,-2.189856e-06
6.526531677246094,0.01999999999999935,-2.27337e-06
6.569982481002808,0.009999999999999343,-2.318567e-06
6.610378904342651,-6.661338147750939e-16,-2.409544e-06
6.6559134864807135,-0.010000000000000675,-2.4841e-06
6.693622932434082,-0.020000000000000684,-2.538947e-06
6.732041673660278,-0.030000000000000693,-2.637638e-06
6.770751285552978,-0.0400000000000007,-2.700505e-06
6.8073723506927495,-0.05000000000000071,-2.77191e-06
6.845155229568482,-0.06000000000000072,-2.841142e-06
6.885431728363037,-0.07000000000000073,-2.886231e-06
6.927180938720704,-0.08000000000000074,-2.948614e-06
6.971179628372193,-0.09000000000000075,-2.984881e-06
7.008477087020874,-0.10000000000000075,-3.007454e-06
7.0452602767944335,-0.11000000000000076,-3.060502e-06
7.08316427230835,-0.12000000000000077,-3.099153e-06
7.122139005661011,-0.13000000000000078,-3.125329e-06
7.158992767333984,-0.1400000000000008,-3.162316e-06
7.203051300048829,-0.1500000000000008,-3.144823e-06
7.245789470672608,-0.1600000000000008,-3.179598e-06
7.290157947540283,-0.17000000000000082,-3.181304e-06
7.327442293167114,-0.18000000000000083,-3.171146e-06
7.36477861404419,-0.19000000000000083,-3.214731e-06
7.401896543502808,-0.20000000000000084,-3.220148e-06
7.439257659912109,-0.21000000000000085,-3.236521e-06
7.477166423797607,-0.22000000000000086,-3.24257e-06
7.518368940353394,-0.23000000000000087,-3.228599e-06
7.560409736633301,-0.24000000000000088,-3.240592e-06
7.604847831726074,-0.2500000000000009,-3.239659e-06
7.642175331115723,-0.2600000000000009,-3.228683e-06
7.6792458152771,-0.2700000000000009,-3.27191e-06
7.716153697967529,-0.2800000000000009,-3.281874e-06
7.753185081481933,-0.2900000000000009,-3.300553e-06
7.790721673965455,-0.30000000000000093,-3.318688e-06
7.835770597457886,-0.31000000000000094,-3.293802e-06
7.877956352233887,-0.32000000000000095,-3.335533e-06
7.922425918579102,-0.33000000000000096,-3.3466e-06
7.959475660324097,-0.34000000000000097,-3.354712e-06
7.996356840133667,-0.350000000000001,-3.414148e-06
8.033660974502563,-0.360000000000001,-3.439388e-06
8.070114192962647,-0.370000000000001,-3.478021e-06
8.106537847518922,-0.380000000000001,-3.520485e-06
8.149153232574463,-0.390000000000001,-3.515324e-06
8.19034215927124,-0.400000000000001,-3.563502e-06
8.235478343963624,-0.41000000000000103,-3.590611e-06
8.272424612045288,-0.42000000000000104,-3.612807e-06
8.3099259185791,-0.43000000000000105,-3.68153e-06
8.347387647628786,-0.44000000000000106,-3.709266e-06
8.38507134437561,-0.45000000000000107,-3.750632e-06
8.421924152374267,-0.4600000000000011,-3.794445e-06
8.46452857017517,-0.4700000000000011,-3.802192e-06
8.507545213699341,-0.4800000000000011,-3.858707e-06
8.551460695266723,-0.4900000000000011,-3.883433e-06
8.588478488922119,-0.5000000000000011,-3.909572e-06
8.624457015991212,-0.5100000000000011,-3.966847e-06
8.661947593688964,-0.5200000000000011,-4.018171e-06
8.698655920028687,-0.5300000000000011,-4.067691e-06
8.73748688697815,-0.5400000000000011,-4.109208e-06
8.779709119796753,-0.5500000000000012,-4.163582e-06
8.824652185440064,-0.5600000000000012,-4.189238e-06
8.86153479576111,-0.5700000000000012,-4.221482e-06
8.89890664100647,-0.5800000000000012,-4.306543e-06
8.936209106445313,-0.5900000000000012,-4.3466e-06
8.972267742156983,-0.6000000000000012,-4.410369e-06
9.007577743530273,-0.6,-4.102421e-06
9.047207651138306,-0.59,-3.547159e-06
9.09078600883484,-0.58,-3.149544e-06
9.127235174179077,-0.57,-2.829252e-06
9.165101022720338,-0.5599999999999999,-2.536265e-06
9.201706829071046,-0.5499999999999999,-2.333404e-06
9.238471183776856,-0.5399999999999999,-2.145483e-06
9.276328449249267,-0.5299999999999999,-1.978454e-06
9.320876693725587,-0.5199999999999999,-1.854127e-06
9.363308258056641,-0.5099999999999999,-1.70618e-06
9.407321968078612,-0.4999999999999999,-1.582449e-06
9.444260606765749,-0.4899999999999999,-1.475511e-06
9.480805377960206,-0.47999999999999987,-1.34204e-06
9.517521810531616,-0.46999999999999986,-1.270164e-06
9.554681224822998,-0.45999999999999985,-1.18474e-06
9.592691555023194,-0.44999999999999984,-1.111739e-06
9.63446985244751,-0.43999999999999984,-1.026637e-06
9.717136697769165,-0.4299999999999998,-1.097693e-06
9.774304914474488,-0.4199999999999998,-1.02029e-06
9.811708469390869,-0.4099999999999998,-8.766965e-07
9.849636783599854,-0.3999999999999998,-7.924333e-07
9.887791357040406,-0.3899999999999998,-7.171038e-07
9.926707201004028,-0.3799999999999998,-6.471716e-07
9.972555541992188,-0.3699999999999998,-6.134426e-07
10.014568204879762,-0.35999999999999976,-5.306238e-07
10.060319747924805,-0.34999999999999976,-4.591477e-07
10.097835597991944,-0.33999999999999975,-4.026232e-07
10.136053829193116,-0.32999999999999974,-3.344758e-07
10.173498630523682,-0.31999999999999973,-2.613353e-07
