Time (s),Voltage (V),Current (A)
0.06614136695861816,0.0,4.047601e-07
0.1026296329498291,0.01,5.247088e-07
0.13876384735107422,0.02,5.67144e-07
0.18225136756896973,0.03,5.490419e-07
0.2250484275817871,0.04,5.925198e-07
0.2677093505859375,0.05,6.022371e-07
0.30430323600769044,0.06,6.069491e-07
0.3398030185699463,0.07,6.724669e-07
0.3765187358856201,0.08,6.427933e-07
0.412652473449707,0.09,6.47274e-07
0.45268959999084474,0.1,6.291933e-07
0.4926864337921143,0.11,6.447548e-07
0.5354048156738281,0.12,6.537886e-07
0.5723682498931885,0.13,6.39972e-07
0.6102782058715821,0.14,6.890598e-07
0.6469138145446778,0.15,6.616548e-07
0.6837487411499024,0.16,6.633519e-07
0.720076789855957,0.17,6.685929e-07
0.7596399402618408,0.18,6.721147e-07
0.8034130859375,0.19,6.703737e-07
0.8398100376129151,0.2,6.611327e-07
0.8756962966918945,0.21,7.108036e-07
0.913122262954712,0.22,6.851849e-07
0.9500771141052247,0.23,6.819928e-07
0.9913380432128907,0.24,6.53052e-07
1.030975103378296,0.25,6.794349e-07
1.0749795150756836,0.26,6.736017e-07
1.112234058380127,0.27,6.662072e-07
1.1490866279602052,0.28,7.184922e-07
1.1859287071228026,0.29,6.910284e-07
1.2218791007995606,0.3,6.922064e-07
1.2605841827392579,0.31,6.889034e-07
1.3004420185089112,0.32,7.037004e-07
1.344749460220337,0.33,6.874985e-07
1.3823759365081787,0.34,6.85205e-07
1.4200274467468261,0.35000000000000003,7.404658e-07
1.4575964641571044,0.36,7.081092e-07
1.495412244796753,0.37,7.085038e-07
1.5329140281677247,0.38,7.155432e-07
1.5729251670837403,0.39,7.220172e-07
1.6164634704589844,0.4,7.216798e-07
1.6548152160644531,0.41000000000000003,7.212536e-07
1.6924774551391601,0.42,7.611902e-07
1.730207405090332,0.43,7.383413e-07
1.7681028175354006,0.44,7.45003e-07
1.8042842388153078,0.45,7.649315e-07
1.8447064113616944,0.46,7.753641e-07
1.8915408515930177,0.47000000000000003,7.800259e-07
1.9290609931945801,0.48,7.780838e-07
1.96583345413208,0.49,8.740737e-07
2.0015275478363037,0.5,8.23691e-07
2.038801403045654,0.51,8.481333e-07
2.0767037296295165,0.52,8.698537e-07
2.1191004848480226,0.53,1.006362e-06
2.1631828594207763,0.54,1.050063e-06
2.2267893314361573,0.55,7.808344e-07
2.2826183509826663,0.56,7.620803e-07
2.3244746112823487,0.5700000000000001,8.697968e-07
2.387113342285156,0.58,8.057531e-07
2.445730905532837,0.59,7.935409e-07
2.5084352016448976,0.6,8.151625e-07
2.5644828510284423,0.61,8.222627e-07
2.6350242042541505,0.62,8.683207e-07
2.691530332565308,0.63,8.550853e-07
2.7553103733062745,0.64,9.049581e-07
2.8130112171173094,0.65,9.073721e-07
2.888802547454834,0.66,9.32715e-07
2.924750080108643,0.67,1.01233e-06
2.9605817413330078,0.68,1.085546e-06
2.9967636394500734,0.6900000000000001,1.157713e-06
3.0346330642700194,0.7000000000000001,1.212956e-06
3.07682692527771,0.71,1.286334e-06
3.1194203758239745,0.72,1.35177e-06
3.1549268341064454,0.73,1.413884e-06
3.190768508911133,0.74,1.503455e-06
3.2266345024108887,0.75,1.587398e-06
3.262841911315918,0.76,1.682282e-06
3.300703468322754,0.77,1.783108e-06
3.3423408603668214,0.78,1.894728e-06
3.3846327114105224,0.79,1.996525e-06
3.420633411407471,0.8,2.104082e-06
3.4567027759552005,0.8,1.883362e-06
3.4925272846221924,0.79,1.438465e-06
3.5269754028320315,0.78,1.136693e-06
3.5870408821105957,0.77,9.313804e-07
3.6237184524536135,0.76,7.228598e-07
3.662927551269531,0.75,5.740873e-07
3.7043951892852784,0.74,4.520446e-07
3.7491282081604007,0.73,3.547688e-07
3.785962896347046,0.72,2.708663e-07
3.822449016571045,0.71,1.775071e-07
3.8598163318634033,0.7,1.330622e-07
3.897021522521973,0.69,8.027251e-08
3.9349176502227783,0.6799999999999999,3.253842e-08
3.977829627990723,0.6699999999999999,9.391879e-09
4.018921756744385,0.6599999999999999,-3.943792e-08
4.063065404891968,0.6499999999999999,-7.038994e-08
4.101693000793457,0.6399999999999999,-9.28748e-08
4.1396439647674566,0.6299999999999999,-1.396918e-07
4.176977186203003,0.6199999999999999,-1.494552e-07
4.213831186294556,0.6099999999999999,-1.697778e-07
4.251166791915894,0.5999999999999999,-1.877294e-07
4.294221105575561,0.5899999999999999,-1.85357e-07
4.335605535507202,0.5799999999999998,-2.12381e-07
4.380231742858887,0.5699999999999998,-2.259789e-07
4.41773042678833,0.5599999999999998,-2.315487e-07
4.455097265243531,0.5499999999999998,-2.691718e-07
4.492381372451782,0.5399999999999998,-2.642709e-07
4.529320249557495,0.5299999999999998,-2.73415e-07
4.567348222732544,0.5199999999999998,-2.7923e-07
4.612722110748291,0.5099999999999998,-2.672066e-07
4.654652042388916,0.4999999999999998,-2.90786e-07
4.699536695480347,0.48999999999999977,-2.950726e-07
4.7380333995819095,0.47999999999999976,-2.984232e-07
4.7753487396240235,0.46999999999999975,-3.311945e-07
4.813249158859254,0.45999999999999974,-3.212241e-07
4.851488370895385,0.44999999999999973,-3.233691e-07
4.888874282836914,0.4399999999999997,-3.299226e-07
4.931235752105713,0.4299999999999997,-3.203314e-07
4.973172836303711,0.4199999999999997,-3.372538e-07
5.017794513702393,0.4099999999999997,-3.43342e-07
5.054440612792969,0.3999999999999997,-3.403669e-07
5.092065896987915,0.3899999999999997,-3.753937e-07
5.130342779159546,0.37999999999999967,-3.592643e-07
5.169302253723145,0.36999999999999966,-3.63828e-07
