Time (s),Voltage (V),Current (A)
0.048897743225097656,0.0,-1.357786e-06
0.08081364631652832,0.002,-1.094261e-06
0.11771607398986816,0.004,-1.039943e-06
0.1965038776397705,0.006,-1.087638e-06
0.2493610382080078,0.008,-1.050093e-06
0.28822898864746094,0.01,-3.218197e-07
0.32213783264160156,0.012,-5.848647e-07
0.3590388298034668,0.014,-5.000263e-07
0.39394545555114746,0.016,-4.816297e-07
0.4368610382080078,0.018000000000000002,-1.668432e-07
0.47076916694641113,0.02,-3.141633e-07
0.5046491622924805,0.022,-1.648024e-07
0.5435700416564941,0.024,-2.792673e-07
0.5794482231140137,0.026000000000000002,7.007677e-08
0.6213366985321045,0.028,1.595755e-08
0.6552464962005615,0.03,7.475865e-08
0.6881582736968994,0.032,2.209531e-07
0.7270543575286865,0.034,6.705862e-07
0.7629573345184326,0.036000000000000004,4.628735e-07
0.7998898029327393,0.038,4.54101e-07
0.833768367767334,0.04,5.309128e-07
0.8677072525024414,0.042,5.636834e-07
0.9066424369812012,0.044,1.05003e-06
0.9405217170715332,0.046,8.703619e-07
0.9774520397186279,0.048,1.004695e-06
1.0113599300384521,0.05,1.05001e-06
1.0721690654754639,0.052000000000000005,7.06444e-07
1.1250593662261963,0.054,8.370681e-07
1.1898541450500488,0.056,8.117284e-07
1.22877836227417,0.058,1.010848e-06
1.2616617679595947,0.06,1.089361e-06
1.2955520153045654,0.062,1.171981e-06
1.3331282138824463,0.064,1.336462e-06
1.3667917251586914,0.066,1.324064e-06
1.4050521850585938,0.068,1.404102e-06
1.4385004043579102,0.07,1.430101e-06
1.4727370738983154,0.07200000000000001,1.53009e-06
1.5099408626556396,0.074,1.692339e-06
1.5438175201416016,0.076,1.671293e-06
1.5824639797210693,0.078,1.752703e-06
1.6161627769470215,0.08,1.806981e-06
1.6485395431518555,0.082,1.87771e-06
1.6867084503173828,0.084,2.05269e-06
1.7197041511535645,0.08600000000000001,2.075619e-06
1.760793924331665,0.088,2.102958e-06
1.7936651706695557,0.09,2.162147e-06
1.8266098499298096,0.092,2.246119e-06
1.8665039539337158,0.094,2.242421e-06
