Time (s),Voltage (V),Current (A)
0.06600141525268555,0.0,4.073162e-07
0.10264250755310059,0.01,5.271446e-07
0.13996905326843262,0.02,5.680099e-07
0.17654219627380371,0.03,5.982705e-07
0.2209273624420166,0.04,5.756536e-07
0.2611676216125488,0.05,6.106006e-07
0.3062465858459473,0.06,6.184192e-07
0.34279827117919925,0.07,6.205698e-07
0.3804321384429932,0.08,6.723025e-07
0.416370849609375,0.09,6.66592e-07
0.454133939743042,0.1,6.638338e-07
0.49344198226928715,0.11,6.750079e-07
0.537254228591919,0.12,6.809103e-07
0.574367151260376,0.13,6.603372e-07
0.6111479568481446,0.14,6.828825e-07
0.646933126449585,0.15,6.959972e-07
0.6823296737670899,0.16,7.003461e-07
0.7222049140930176,0.17,6.816524e-07
0.7629778003692627,0.18,7.005693e-07
0.8068687248229981,0.19,6.930248e-07
0.8434382915496826,0.2,6.835964e-07
0.8791989040374756,0.21,6.961135e-07
0.9165845775604249,0.22,7.122152e-07
0.9526184177398682,0.23,7.15805e-07
0.9918051052093506,0.24,6.991665e-07
1.0329558849334717,0.25,7.160475e-07
1.0769233417510986,0.26,7.061728e-07
1.11340087890625,0.27,7.002455e-07
1.1507827377319337,0.28,7.080391e-07
1.1885169792175292,0.29,7.147964e-07
1.2252968311309815,0.3,7.195857e-07
1.26757080078125,0.31,6.828708e-07
1.309740343093872,0.32,7.124021e-07
1.3542988395690918,0.33,7.131896e-07
1.3906080532073974,0.34,7.124308e-07
1.4286264896392822,0.35000000000000003,7.567338e-07
1.4656984043121337,0.36,7.362299e-07
1.502527370452881,0.37,7.394088e-07
1.540748224258423,0.38,7.425003e-07
1.5827916431427003,0.39,7.430184e-07
1.6255319595336915,0.4,7.447793e-07
1.6636922550201416,0.41000000000000003,7.399609e-07
1.7006118202209473,0.42,8.277294e-07
1.7383787250518798,0.43,7.55436e-07
1.7747461128234865,0.44,7.581089e-07
1.8135584831237794,0.45,7.65334e-07
1.8560494136810304,0.46,7.680754e-07
1.901680316925049,0.47000000000000003,7.848898e-07
1.9397178268432618,0.48,7.748296e-07
2.0076663780212405,0.49,7.115151e-07
2.062737464904785,0.5,6.593365e-07
2.102954120635986,0.51,7.737081e-07
2.146840753555298,0.52,7.993629e-07
2.184333715438843,0.53,9.079731e-07
2.2492643642425536,0.54,7.733112e-07
2.304477310180664,0.55,7.236807e-07
2.345740146636963,0.56,1.050085e-06
2.410702028274536,0.5700000000000001,7.91176e-07
2.4728095626831053,0.58,7.533884e-07
2.5362119483947754,0.59,8.094877e-07
2.592277002334595,0.6,7.91284e-07
2.6637751293182372,0.61,8.583435e-07
2.7200631046295167,0.62,8.279236e-07
2.791010961532593,0.63,8.85547e-07
2.8475299644470216,0.64,8.735505e-07
2.925870943069458,0.65,9.267114e-07
2.96817852973938,0.66,1.017949e-06
3.0036320590972903,0.67,1.078879e-06
3.0391802406311035,0.68,1.157302e-06
3.0755883979797365,0.6900000000000001,1.231897e-06
3.112050199508667,0.7000000000000001,1.315715e-06
3.14984619140625,0.71,1.380396e-06
3.1912396812438963,0.72,1.478643e-06
3.234389362335205,0.73,1.560489e-06
3.270954875946045,0.74,1.642116e-06
3.306163787841797,0.75,1.763612e-06
3.3429400634765627,0.76,1.875223e-06
3.3790039443969726,0.77,2.010716e-06
3.4183434581756593,0.78,2.128303e-06
3.4597293186187743,0.79,2.275871e-06
3.5027650356292725,0.8,2.41201e-06
3.537669725418091,0.8,2.15019e-06
3.5737414741516114,0.79,1.633425e-06
3.6099650955200198,0.78,1.289242e-06
3.6465151119232178,0.77,1.020774e-06
3.702434015274048,0.76,8.230855e-07
3.7407807540893554,0.75,6.445034e-07
3.777453556060791,0.74,4.986403e-07
3.822274789810181,0.73,4.018832e-07
3.86405237197876,0.72,2.90615e-07
3.909090566635132,0.71,2.101916e-07
3.9470193576812744,0.7,1.45696e-07
3.9849254989624026,0.69,6.556025e-08
4.023622236251831,0.6799999999999999,2.613608e-08
4.060839347839355,0.6699999999999999,-2.031338e-08
4.098840141296387,0.6599999999999999,-5.928284e-08
4.141580457687378,0.6499999999999999,-7.638378e-08
4.1829157733917235,0.6399999999999999,-1.181038e-07
4.228501377105713,0.6299999999999999,-1.404922e-07
4.266820697784424,0.6199999999999999,-1.619616e-07
4.30484938621521,0.6099999999999999,-2.08244e-07
4.342564554214478,0.5999999999999999,-2.098695e-07
4.381330671310424,0.5899999999999999,-2.22697e-07
4.419111881256104,0.5799999999999998,-2.363705e-07
4.461254959106445,0.5699999999999998,-2.375593e-07
4.503135776519775,0.5599999999999998,-2.590443e-07
4.5484996509552005,0.5499999999999998,-2.701704e-07
4.586552419662476,0.5399999999999998,-2.728945e-07
4.624790916442871,0.5299999999999998,-2.84454e-07
4.663799982070923,0.5199999999999998,-2.947251e-07
4.70151538848877,0.5099999999999998,-3.06639e-07
4.73952166557312,0.4999999999999998,-3.119704e-07
4.780456676483155,0.48999999999999977,-3.210208e-07
4.82568775177002,0.47999999999999976,-3.245889e-07
4.863959150314331,0.46999999999999975,-3.226119e-07
4.901726531982423,0.45999999999999974,-3.558788e-07
4.940069932937622,0.44999999999999973,-3.444391e-07
4.978059997558594,0.4399999999999997,-3.498633e-07
5.0169589138031006,0.4299999999999997,-3.46715e-07
5.057901315689087,0.4199999999999997,-3.406356e-07
5.0985101699829105,0.4099999999999997,-3.575602e-07
5.143677587509155,0.3999999999999997,-3.56757e-07
5.181537952423096,0.3899999999999997,-3.583561e-07
5.219509897232056,0.37999999999999967,-3.919308e-07
5.257215528488159,0.36999999999999966,-3.778549e-07
5.294728517532349,0.35999999999999965,-3.819909e-07
