Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,46600.0,-34,66.413,10.545618511582834,1.7272
d-025,IR02,57400.0,-31,66.413,9.055696387356129,0.8103
d-026,IR03,39900.0,-33,66.413,57.8208895099552,1.1716
d-027,IR04,81000.0,-31,66.413,9069.382978192694,1.2028
d-007,IR05,43700.0,-36,66.413,59.45036180530616,1.4268
d-028,IR06,322000.0,-22,66.413,3.3859994427817783,1.377
d-029,IR07,10600.0,-25,66.413,0.0,0.594
d-030,IR08,104000.0,-22,66.413,35.90204769724889,0.8375
d-031,IR09,75700.0,-26,66.413,35.45482295515718,1.008
d-006,IR10,9700.0,-31,66.413,21.025125408756125,1.2387
d-008,PT01,3600.0,-40,66.413,0.0,3.2472
d-009,PT02,549.0,-30,66.413,153.19543253426133,2.1784
d-010,PT03,59500.0,-25,66.413,4.00525043527594,2.0868
d-011,PT04,588.0,-33,66.413,125.18763678531221,2.3458
d-005,PT05,1020.0,-48,66.413,64.28154388308073,2.0832
d-012,PT06,701.0,-62,66.413,42.12802380244391,2.6302
d-013,PT07,732.0,-57,66.413,50.83562821658081,2.1168
d-014,PT08,773.0,-57,66.413,80.60936406119812,1.7199
d-015,PT09,948.0,-55,66.413,58.08683578244163,1.607
d-004,PT10,1210.0,-70,66.413,32.87984813875971,2.8304
d-023,G1X1-1,7520.0,-53,66.413,3.288641410688621,4.0
d-022,G1X1-2,16600.0,-60,66.413,0.9670848019903872,4.0
d-021,G3X3S-1,9780.0,-64,66.413,1.2148535517819723,3.9204
d-020,G3X3S-2,10600.0,-61,66.413,1.939136256765052,3.9204
d-019,G2X2S-1,12000.0,-56,66.413,1.8868281033380958,3.9601
d-018,G2X2S-2,7020.0,-60,66.413,3.7343085513288394,3.9601
d-017,G2X2L-1,16900.0,-63,66.413,1.2876496854072657,4.0
d-016,G2X2L-2,11000.0,-58,66.413,1.834987593052204,4.0
