Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,7790.0,-26,66.3871,15.37426926228722,1.7272
d-025,IR02,23700.0,-22,66.3871,27.36256584684951,0.8103
d-026,IR03,521.0,-23,66.3871,182.63130896929238,1.1716
d-027,IR04,3680.0,-27,66.3871,27.450801163763856,1.2028
d-007,IR05,1420.0,-29,66.3871,58.159198716135016,1.4268
d-028,IR06,50400.0,-21,66.3871,7.128982128982132,1.377
d-029,IR07,9340.0,-25,66.3871,0.0,0.594
d-030,IR08,49800.0,-22,66.3871,12.703568405060947,0.8375
d-031,IR09,6940.0,-28,66.3871,58.96649281486967,1.008
d-006,IR10,8740.0,-32,66.3871,23.153181685516195,1.2387
d-008,PT01,3510.0,-40,66.3871,0.0,3.2472
d-009,PT02,581.0,-27,66.3871,149.8099190239849,2.1784
d-010,PT03,54200.0,-26,66.3871,4.558531216351913,2.0868
d-011,PT04,772.0,-38,66.3871,90.79985105221672,2.3458
d-005,PT05,1040.0,-46,66.3871,66.3344897512428,2.0832
d-012,PT06,968.0,-65,66.3871,41.05573502983942,2.6302
d-013,PT07,522.0,-57,66.3871,65.73783359495815,2.1168
d-014,PT08,873.0,-58,66.3871,69.95000498555082,1.7199
d-015,PT09,880.0,-57,66.3871,64.44669390422345,1.607
d-004,PT10,1010.0,-69,66.3871,39.81073938033399,2.8304
d-023,G1X1-1,8020.0,-45,66.3871,4.789441930619325,4.0
d-022,G1X1-2,18000.0,-63,66.3871,0.45036527718053526,4.0
d-021,G3X3S-1,16400.0,-61,66.3871,-0.04846207840078339,3.9204
d-020,G3X3S-2,12000.0,-64,66.3871,1.6889956283893168,3.9204
d-019,G2X2S-1,12000.0,-46,66.3871,2.399127529445187,3.9601
d-018,G2X2S-2,5980.0,-55,66.3871,2.9870892399402162,3.9601
d-017,G2X2L-1,17800.0,-64,66.3871,0.509615384616211,4.0
d-016,G2X2L-2,11600.0,-54,66.3871,1.977251407129419,4.0
