Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,4010.0,-24,66.1019,50.80179685246166,1.7272
d-025,IR02,30000.0,135,66.1019,122.6057458934402,0.8103
d-026,IR03,1570.0,-34,66.1019,360.28967618229643,1.1716
d-027,IR04,2440.0,-27,66.1019,175.42460555656893,1.2028
d-011,IR05,1630.0,-27,66.1019,139.1681794021951,1.4268
d-023,IR06,11000.0,-31,66.1019,9.91963043114119,1.377
d-022,IR07,6300.0,-34,66.1019,0.0,0.594
d-021,IR08,9760.0,-30,66.1019,46.953916806503415,0.8375
d-020,IR09,5960.0,-34,66.1019,46.48765213281468,1.008
d-004,IR10,11300.0,-39,66.1019,17.02001477976332,1.2387
d-028,PT01,5430.0,-30,66.1019,0.0,3.2472
d-029,PT02,2860.0,-25,66.1019,36.249930515625046,2.1784
d-030,PT03,30600.0,-22,66.1019,6.673203481715205,2.0868
d-031,PT04,5530.0,-24,66.1019,29.382741709848837,2.3458
d-015,PT05,5700.0,-24,66.1019,38.754628581681196,2.0832
d-019,PT06,822.0,-69,66.1019,52.1435494642812,2.6302
d-018,PT07,917.0,-68,66.1019,46.70835570696884,2.1168
d-017,PT08,941.0,-68,66.1019,72.79020183258162,1.7199
d-016,PT09,654.0,-56,66.1019,100.834443202392,1.607
d-000,PT10,816.0,-70,66.1019,49.43520979291818,2.8304
