Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,4180.0,-25,65.953,53.42442139502915,1.7272
d-025,IR02,6060.0,-29,65.953,54.96539743115551,0.8103
d-026,IR03,874.0,-37,65.953,375.15780447336334,1.1716
d-027,IR04,1360.0,-23,65.953,172.73095209703706,1.2028
d-011,IR05,1590.0,-27,65.953,100.94684303601147,1.4268
d-023,IR06,11100.0,-27,65.953,22.345120384359298,1.377
d-022,IR07,6600.0,-34,65.953,0.0,0.594
d-021,IR08,8490.0,-29,65.953,57.61249138919504,0.8375
d-020,IR09,6520.0,-34,65.953,39.98778998779176,1.008
d-004,IR10,11700.0,-39,65.953,15.695735603702117,1.2387
d-028,PT01,5500.0,-31,65.953,0.0,3.2472
d-029,PT02,2930.0,-25,65.953,35.0393902370091,2.1784
d-030,PT03,33000.0,-22,65.953,6.5427460067407655,2.0868
d-031,PT04,5740.0,-24,65.953,21.697746320916277,2.3458
d-015,PT05,5910.0,-25,65.953,37.03914878606171,2.0832
d-019,PT06,862.0,-68,65.953,41.29260994821352,2.6302
d-018,PT07,809.0,-67,65.953,55.096076892297155,2.1168
d-017,PT08,1020.0,-68,65.953,68.3125256966051,1.7199
d-016,PT09,731.0,-57,65.953,98.05504762816936,1.607
d-000,PT10,857.0,-71,65.953,47.57957559681805,2.8304
