Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,4050.0,-25,66.084,51.57930917406188,1.7272
d-025,IR02,4530.0,-25,66.084,89.927031103508,0.8103
d-026,IR03,349.0,-26,66.084,315.34784778215845,1.1716
d-027,IR04,1280.0,-24,66.084,173.49257096526836,1.2028
d-011,IR05,1440.0,-28,66.084,132.7352815754557,1.4268
d-023,IR06,11000.0,-31,66.084,9.985475671750471,1.377
d-022,IR07,6740.0,-34,66.084,0.0,0.594
d-021,IR08,10400.0,-28,66.084,47.2032146957551,0.8375
d-020,IR09,6320.0,-34,66.084,38.30529914529897,1.008
d-004,IR10,11400.0,-39,66.084,18.821620723829046,1.2387
d-028,PT01,5440.0,-30,66.084,0.0,3.2472
d-029,PT02,2880.0,-25,66.084,36.00472470973845,2.1784
d-030,PT03,31000.0,-22,66.084,7.713535717290395,2.0868
d-031,PT04,5580.0,-24,66.084,28.56496389619432,2.3458
d-015,PT05,5750.0,-24,66.084,36.538578619125985,2.0832
d-019,PT06,836.0,-68,66.084,50.48125308160093,2.6302
d-018,PT07,951.0,-68,66.084,45.35215143569242,2.1168
d-017,PT08,976.0,-68,66.084,67.12691651282049,1.7199
d-016,PT09,682.0,-57,66.084,97.6345006433953,1.607
d-000,PT10,843.0,-70,66.084,48.41935904682951,2.8304
