Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,3870.0,-25,65.9512,41.25871612854759,1.7272
d-025,IR02,9190.0,-23,65.9512,61.01102155896725,0.8103
d-026,IR03,936.0,-42,65.9512,388.7247048936847,1.1716
d-027,IR04,2180.0,-27,65.9512,99.5788942267337,1.2028
d-011,IR05,1470.0,-26,65.9512,155.62233528179223,1.4268
d-023,IR06,8080.0,-32,65.9512,13.09952362620218,1.377
d-022,IR07,8340.0,-41,65.9512,0.0,0.594
d-021,IR08,3750.0,-31,65.9512,94.59009862642627,0.8375
d-020,IR09,5420.0,-34,65.9512,59.50656288156337,1.008
d-004,IR10,10700.0,-40,65.9512,19.035210566948205,1.2387
d-028,PT01,4620.0,-24,65.9512,0.0,3.2472
d-029,PT02,11600.0,177,65.9512,69.15802706288038,2.1784
d-030,PT03,29900.0,-24,65.9512,7.541911797230761,2.0868
d-031,PT04,4860.0,-22,65.9512,40.06737370998104,2.3458
d-015,PT05,4850.0,-22,65.9512,46.461155332128435,2.0832
d-019,PT06,744.0,-67,65.9512,47.69664120053008,2.6302
d-018,PT07,888.0,-68,65.9512,49.47573344584223,2.1168
d-017,PT08,707.0,-65,65.9512,67.65652743674931,1.7199
d-016,PT09,721.0,-54,65.9512,49.37413240147509,1.607
d-000,PT10,918.0,-67,65.9512,45.093890064564846,2.8304
