Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,6660.0,-29,66.2984,21.701998788614365,1.7272
d-025,IR02,14500.0,-24,66.2984,37.26329068794512,0.8103
d-026,IR03,367.0,-23,66.2984,333.48460278736115,1.1716
d-027,IR04,1720.0,-22,66.2984,140.4869251296739,1.2028
d-007,IR05,1310.0,-31,66.2984,94.46035241753813,1.4268
d-028,IR06,144000.0,-26,66.2984,35.60340419314782,1.377
d-029,IR07,70900.0,-46,66.2984,0.0,0.594
d-030,IR08,3820.0,124,66.2984,70.67125908916515,0.8375
d-031,IR09,25900.0,136,66.2984,114.85042735044897,1.008
d-006,IR10,72300.0,-136,66.2984,31.16841358546427,1.2387
d-008,PT01,3640.0,-39,66.2984,0.0,3.2472
d-009,PT02,889.0,-31,66.2984,100.81793741818876,2.1784
d-010,PT03,42400.0,-26,66.2984,6.572448061809824,2.0868
d-011,PT04,1110.0,-41,66.2984,42.158720948853606,2.3458
d-005,PT05,1320.0,-42,66.2984,77.7305494157959,2.0832
d-012,PT06,854.0,-68,66.2984,51.92883707204908,2.6302
d-013,PT07,757.0,-64,66.2984,50.32778068491857,2.1168
d-014,PT08,1190.0,-55,66.2984,73.44594642591248,1.7199
d-015,PT09,960.0,-54,66.2984,67.60806088745571,1.607
d-004,PT10,957.0,-71,66.2984,43.35574567697359,2.8304
d-023,G1X1-1,3140.0,-42,66.2984,8.288932954205453,4.0
d-022,G1X1-2,9490.0,-59,66.2984,2.077218934911187,4.0
d-021,G3X3S-1,13200.0,-47,66.2984,1.9921246705215965,3.9204
d-020,G3X3S-2,12200.0,-60,66.2984,1.6366639045032643,3.9204
d-019,G2X2S-1,10900.0,-39,66.2984,3.697303681142313,3.9601
d-018,G2X2S-2,5390.0,-65,66.2984,4.328394437379546,3.9601
d-017,G2X2L-1,6520.0,-55,66.2984,2.8863595706619583,4.0
d-016,G2X2L-2,10200.0,-45,66.2984,3.39145796064398,4.0
