Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,4150.0,-25,66.0198,47.301243725143586,1.7272
d-025,IR02,5950.0,-33,66.0198,54.891289535575645,0.8103
d-026,IR03,406.0,-25,66.0198,312.8131115499147,1.1716
d-027,IR04,1210.0,-24,66.0198,181.793507456961,1.2028
d-011,IR05,1550.0,-27,66.0198,127.25116751615003,1.4268
d-023,IR06,9830.0,-32,66.0198,11.334968589872584,1.377
d-022,IR07,7020.0,-34,66.0198,0.0,0.594
d-021,IR08,8060.0,-28,66.0198,54.91518091922496,0.8375
d-020,IR09,6830.0,-35,66.0198,34.865410448313376,1.008
d-004,IR10,11800.0,-39,66.0198,16.461550881507403,1.2387
d-028,PT01,5550.0,-31,66.0198,0.0,3.2472
d-029,PT02,3000.0,-26,66.0198,32.26177794342501,2.1784
d-030,PT03,32100.0,-22,66.0198,6.320992659582109,2.0868
d-031,PT04,5720.0,-24,66.0198,26.205688109564502,2.3458
d-015,PT05,5920.0,-25,66.0198,35.969099438686605,2.0832
d-019,PT06,853.0,-70,66.0198,40.96420459019324,2.6302
d-018,PT07,893.0,-68,66.0198,48.46905739762881,2.1168
d-017,PT08,1020.0,-67,66.0198,66.37472403908149,1.7199
d-016,PT09,743.0,-58,66.0198,94.95617307762679,1.607
d-000,PT10,890.0,-71,66.0198,44.60200775966087,2.8304
