Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,476.0,-43,66.0218,194.0603262362389,1.7272
a-025,IR02,475.0,-44,66.0218,474.6580089044021,0.8103
a-026,IR03,417.0,-22,66.0218,20.734301546865446,1.1716
a-027,IR04,478.0,-48,66.0218,225.3740286471271,1.2028
a-011,IR05,597.0,-56,66.0218,186.713806737054,1.4268
a-023,IR06,719.0,-37,66.0218,119.11454475442196,1.377
a-022,IR07,922.0,-35,66.0218,0.0,0.594
a-021,IR08,830.0,-40,66.0218,175.38728195254518,0.8375
a-020,IR09,1370.0,-39,66.0218,138.2294584500733,1.008
a-004,IR10,1570.0,-42,66.0218,97.19058423346026,1.2387
a-028,PT01,23100.0,-30,66.0218,0.0,3.2472
a-029,PT02,613.0,-51,66.0218,13.316501739326648,2.1784
a-030,PT03,1020.0,-24,66.0218,52.17564604622216,2.0868
a-031,PT04,1020.0,-42,66.0218,29.217521331082803,2.3458
a-015,PT05,1500.0,-37,66.0218,32.947695697058705,2.0832
a-019,PT06,531.0,-79,66.0218,37.77414362190118,2.6302
a-018,PT07,418.0,-68,66.0218,41.86215084324361,2.1168
a-017,PT08,921.0,-66,66.0218,52.90110784615906,1.7199
a-016,PT09,611.0,-67,66.0218,80.9213220108992,1.607
a-000,PT10,733.0,-65,66.0218,33.604846795879524,2.8304
