Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,374.0,-45,66.6828,263.2301776231704,1.7272
a-025,IR02,566.0,-54,66.6828,596.8824461975269,0.8103
a-026,IR03,487.0,-38,66.6828,410.35270635811514,1.1716
a-027,IR04,546.0,-44,66.6828,327.1670132328355,1.2028
a-011,IR05,577.0,-37,66.6828,228.10592827414396,1.4268
a-023,IR06,572.0,-36,66.6828,160.80115785252195,1.377
a-022,IR07,1790.0,-32,66.6828,0.0,0.594
a-021,IR08,1500.0,-34,66.6828,174.11457302349498,0.8375
a-020,IR09,1050.0,-39,66.6828,200.34340659342607,1.008
a-004,IR10,1220.0,-39,66.6828,143.25292204807226,1.2387
a-028,PT01,3260.0,-33,66.6828,0.0,3.2472
a-029,PT02,555.0,-49,66.6828,32.300347467441995,2.1784
a-030,PT03,481.0,-40,66.6828,48.36498672543617,2.0868
a-031,PT04,878.0,-38,66.6828,56.87841444940099,2.3458
a-015,PT05,1210.0,-35,66.6828,77.78528595059834,2.0832
a-019,PT06,385.0,-65,66.6828,63.41486979956566,2.6302
a-018,PT07,497.0,-60,66.6828,70.26641899458012,2.1168
a-017,PT08,653.0,-62,66.6828,96.02190646150336,1.7199
a-016,PT09,404.0,-58,66.6828,151.65302442839356,1.607
a-000,PT10,809.0,-57,66.6828,63.372423851507406,2.8304
