Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,512.0,-25,66.3049,193.73285352908607,1.7272
a-025,IR02,523.0,-26,66.3049,581.4560609081083,0.8103
a-026,IR03,509.0,-20,66.3049,36.8358851800319,1.1716
a-027,IR04,706.0,-51,66.3049,215.49697946436805,1.2028
a-011,IR05,628.0,-48,66.3049,192.4304236801111,1.4268
a-023,IR06,715.0,-38,66.3049,115.64717054914615,1.377
a-022,IR07,949.0,-34,66.3049,0.0,0.594
a-021,IR08,822.0,-37,66.3049,211.50671979473242,0.8375
a-020,IR09,1360.0,-38,66.3049,141.61897130649766,1.008
a-004,IR10,1540.0,-42,66.3049,101.74879170730942,1.2387
a-028,PT01,22400.0,-28,66.3049,0.0,3.2472
a-029,PT02,621.0,-49,66.3049,19.68776189533765,2.1784
a-030,PT03,1390.0,-22,66.3049,54.933575146352304,2.0868
a-031,PT04,997.0,-43,66.3049,33.847727854044095,2.3458
a-015,PT05,1460.0,-37,66.3049,41.818929805186116,2.0832
a-019,PT06,586.0,-72,66.3049,37.69468866845105,2.6302
a-018,PT07,409.0,-66,66.3049,40.66671938947977,2.1168
a-017,PT08,902.0,-67,66.3049,48.7711718481029,1.7199
a-016,PT09,637.0,-64,66.3049,85.1723708774196,1.607
a-000,PT10,739.0,-65,66.3049,29.715997927901462,2.8304
