Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,1130.0,-71,66.2774,203.8330474528615,1.7272
a-025,IR02,557.0,-50,66.2774,1204.4446975967767,0.8103
a-026,IR03,453.0,-53,66.2774,392.2971872784669,1.1716
a-027,IR04,720.0,-40,66.2774,254.28719933211852,1.2028
a-011,IR05,505.0,-44,66.2774,197.2676888572615,1.4268
a-023,IR06,686.0,-36,66.2774,122.02118821981585,1.377
a-022,IR07,1020.0,-36,66.2774,0.0,0.594
a-021,IR08,819.0,-41,66.2774,201.51630985345295,0.8375
a-020,IR09,1290.0,-36,66.2774,103.54983558108457,1.008
a-004,IR10,1460.0,-42,66.2774,86.46342758718556,1.2387
a-028,PT01,112000.0,-48,66.2774,3.2220339371570756,3.2472
a-029,PT02,820.0,-45,66.2774,28.967979321449246,2.1784
a-030,PT03,20900.0,-41,66.2774,72.35456703541492,2.0868
a-031,PT04,1320.0,-33,66.2774,42.50402168384592,2.3458
a-015,PT05,1800.0,-33,66.2774,44.09718119395793,2.0832
a-019,PT06,1200.0,-87,66.2774,37.28286237373564,2.6302
a-018,PT07,453.0,-70,66.2774,42.600094506874285,2.1168
a-017,PT08,937.0,-65,66.2774,56.44538611571672,1.7199
a-016,PT09,521.0,-69,66.2774,96.89053869621101,1.607
a-000,PT10,721.0,-65,66.2774,30.795330341544496,2.8304
