Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,2170.0,-31,65.5976,59.315628566930584,1.7272
d-025,IR02,3780.0,-33,65.5976,65.1701098213619,0.8103
d-026,IR03,465.0,-37,65.5976,218.5669826929715,1.1716
d-027,IR04,1970.0,-33,65.5976,70.24472233195283,1.2028
d-011,IR05,1200.0,-32,65.5976,136.49009189540965,1.4268
d-023,IR06,557.0,-36,65.5976,288.0220296599017,1.377
d-022,IR07,2600.0,-37,65.5976,0.0,0.594
d-021,IR08,736.0,-33,65.5976,253.73134328301862,0.8375
d-020,IR09,621.0,-39,65.5976,347.29117936947296,1.008
d-004,IR10,2890.0,-43,65.5976,28.97197367038449,1.2387
d-028,PT01,1190.0,-26,65.5976,0.0,3.2472
d-029,PT02,451.0,-38,65.5976,97.18749633177522,2.1784
d-030,PT03,965.0,-26,65.5976,124.0477138349599,2.0868
d-031,PT04,817.0,-29,65.5976,158.13022437625978,2.3458
d-015,PT05,766.0,-24,65.5976,86.74151052199717,2.0832
d-019,PT06,616.0,-37,65.5976,155.7354515304792,2.6302
d-018,PT07,409.0,-46,65.5976,114.25637613612908,2.1168
d-017,PT08,665.0,-45,65.5976,39.992968708993345,1.7199
d-016,PT09,333.0,-44,65.5976,303.44114158639076,1.607
d-000,PT10,492.0,-45,65.5976,137.12626199323287,2.8304
