Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,88200.0,-37,66.4514,15.384318476030122,1.7272
d-025,IR02,103000.0,-34,66.4514,25.42842300727142,0.8103
d-026,IR03,79100.0,-35,66.4514,46.73582703041009,1.1716
d-027,IR04,109000.0,-33,66.4514,4355.702079762676,1.2028
d-007,IR05,84600.0,-38,66.4514,96.65344000935187,1.4268
d-028,IR06,413000.0,-24,66.4514,5.570841973773756,1.377
d-029,IR07,9700.0,-25,66.4514,0.0,0.594
d-030,IR08,46100.0,-24,66.4514,15.048407507803816,0.8375
d-031,IR09,11200.0,-25,66.4514,22.71199409999659,1.008
d-006,IR10,9320.0,-31,66.4514,46.8884873098929,1.2387
d-008,PT01,3610.0,-40,66.4514,0.0,3.2472
d-009,PT02,576.0,-30,66.4514,155.06004656159945,2.1784
d-010,PT03,59000.0,-25,66.4514,4.109727055701448,2.0868
d-011,PT04,681.0,-37,66.4514,90.71135547549883,2.3458
d-005,PT05,1020.0,-49,66.4514,62.46551539403633,2.0832
d-012,PT06,774.0,-62,66.4514,41.26916350321186,2.6302
d-013,PT07,771.0,-58,66.4514,51.496162567591554,2.1168
d-014,PT08,807.0,-58,66.4514,79.2650194643543,1.7199
d-015,PT09,992.0,-55,66.4514,61.874647255461895,1.607
d-004,PT10,1200.0,-70,66.4514,28.018258547326447,2.8304
d-023,G1X1-1,7160.0,-53,66.4514,3.492307692307433,4.0
d-022,G1X1-2,18000.0,-60,66.4514,2.1367869776365453,4.0
d-021,G3X3S-1,10100.0,-65,66.4514,0.9873047063133874,3.9204
d-020,G3X3S-2,11200.0,-63,66.4514,1.6624534530871198,3.9204
d-019,G2X2S-1,12400.0,-58,66.4514,1.7530637338220703,3.9601
d-018,G2X2S-2,7230.0,-60,66.4514,2.8542837112669432,3.9601
d-017,G2X2L-1,18600.0,-64,66.4514,1.1051775147931995,4.0
d-016,G2X2L-2,11000.0,-58,66.4514,2.169129554655875,4.0
