Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,52.7,-112,65.7415,0.0,3.2472
d-029,PT02,344.0,-43,65.7415,145.51376215903065,2.1784
d-030,PT03,431.0,-38,65.7415,-22.06175078519459,2.0868
d-031,PT04,680.0,-33,65.7415,116.50744625323276,2.3458
d-015,PT05,715.0,-27,65.7415,474.4919059440617,2.0832
d-019,PT06,303.0,-45,65.7415,150.50286720956032,2.6302
d-018,PT07,820.0,-41,65.7415,168.3651496775037,2.1168
d-017,PT08,417.0,-44,65.7415,239.14891400349217,1.7199
d-016,PT09,322.0,-45,65.7415,271.67590806331293,1.607
d-000,PT10,485.0,-44,65.7415,22.44858024962692,2.8304
