Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,1280.0,-30,65.8353,0.0,3.2472
d-029,PT02,489.0,-40,65.8353,85.23037373937763,2.1784
d-030,PT03,622.0,-34,65.8353,97.77770424189728,2.0868
d-031,PT04,931.0,-32,65.8353,91.567188781935,2.3458
d-015,PT05,910.0,-27,65.8353,144.08802088286757,2.0832
d-019,PT06,617.0,-39,65.8353,133.56824150681348,2.6302
d-018,PT07,845.0,-41,65.8353,129.2721444795277,2.1168
d-017,PT08,816.0,-50,65.8353,225.66554563972693,1.7199
d-016,PT09,341.0,-34,65.8353,311.1387678904029,1.607
d-000,PT10,505.0,-39,65.8353,152.62038729016504,2.8304
