Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,1310.0,-31,65.7364,0.0,3.2472
d-029,PT02,514.0,-41,65.7364,86.5480164777027,2.1784
d-030,PT03,619.0,-34,65.7364,93.6099815835198,2.0868
d-031,PT04,972.0,-32,65.7364,87.66488092486799,2.3458
d-015,PT05,938.0,-28,65.7364,148.90183740991498,2.0832
d-019,PT06,644.0,-29,65.7364,153.58500342869178,2.6302
d-018,PT07,403.0,-48,65.7364,125.7166348756302,2.1168
d-017,PT08,1000.0,-62,65.7364,261.82947428369704,1.7199
d-016,PT09,349.0,-43,65.7364,181.78772068005972,1.607
d-000,PT10,505.0,-46,65.7364,137.12626199327528,2.8304
