Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3540.0,-40,66.218,0.0,3.2472
d-009,PT02,581.0,-32,66.218,156.19909225305187,2.1784
d-010,PT03,55700.0,-25,66.218,5.792436519799726,2.0868
d-011,PT04,560.0,-30,66.218,156.4443599143665,2.3458
d-005,PT05,934.0,-48,66.218,58.27033958245018,2.0832
d-012,PT06,1360.0,-55,66.218,29.03568478429787,2.6302
d-013,PT07,1300.0,-51,66.218,33.52260473774416,2.1168
d-014,PT08,1380.0,-52,66.218,48.11523557483796,1.7199
d-015,PT09,1330.0,-50,66.218,45.64166387439616,1.607
d-004,PT10,1610.0,-62,66.218,26.170453179316365,2.8304
