Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,1280.0,-31,65.855,0.0,3.2472
d-029,PT02,468.0,-42,65.855,115.88064136075933,2.1784
d-030,PT03,578.0,-36,65.855,130.71144506910613,2.0868
d-031,PT04,830.0,-35,65.855,124.07476791317922,2.3458
d-015,PT05,836.0,-28,65.855,181.0185781960094,2.0832
d-019,PT06,303.0,-51,65.855,119.54340997760733,2.6302
d-018,PT07,868.0,-56,65.855,128.083038540402,2.1168
d-017,PT08,441.0,-44,65.855,210.19552993607505,1.7199
d-016,PT09,336.0,-38,65.855,297.0289865558417,1.607
d-000,PT10,1140.0,-55,65.855,135.88728964642348,2.8304
