Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,5240.0,-30,66.013,0.0,3.2472
d-029,PT02,2650.0,-24,66.013,49.98552218989408,2.1784
d-030,PT03,22300.0,-21,66.013,11.50030963860536,2.0868
d-031,PT04,5250.0,-23,66.013,33.586188160324774,2.3458
d-015,PT05,5410.0,-23,66.013,55.68079434004304,2.0832
d-019,PT06,903.0,-66,66.013,46.89026280541056,2.6302
d-018,PT07,944.0,-70,66.013,50.68245246815592,2.1168
d-017,PT08,770.0,-67,66.013,72.38122073286331,1.7199
d-016,PT09,539.0,-56,66.013,79.6866274153245,1.607
d-000,PT10,537.0,-67,66.013,54.40335568068347,2.8304
