Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3500.0,-40,66.284,0.0,3.2472
d-009,PT02,674.0,-32,66.284,112.60243380369631,2.1784
d-010,PT03,52100.0,-25,66.284,4.250816799447249,2.0868
d-011,PT04,786.0,-37,66.284,80.23013306924015,2.3458
d-005,PT05,1030.0,-44,66.284,77.18224198905826,2.0832
d-012,PT06,958.0,-64,66.284,42.53316822479146,2.6302
d-013,PT07,837.0,-59,66.284,65.15405307422543,2.1168
d-014,PT08,898.0,-55,66.284,59.16944419182932,1.7199
d-015,PT09,743.0,-56,66.284,75.99463883969489,1.607
d-004,PT10,1180.0,-70,66.284,44.75748968109467,2.8304
