Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,5480.0,-33,26.096,0.0,3.2472
a-029,PT02,573.0,-44,26.096,35.87318850815456,2.1784
a-030,PT03,1410.0,-23,26.096,78.7853942408167,2.0868
a-031,PT04,1010.0,-41,26.096,43.88563521056069,2.3458
a-015,PT05,1520.0,-38,26.096,49.57351116625046,2.0832
a-019,PT06,586.0,-73,26.096,47.568428118782926,2.6302
a-018,PT07,408.0,-68,26.096,53.704120537101645,2.1168
a-017,PT08,833.0,-67,26.096,62.67421422035326,1.7199
a-016,PT09,587.0,-65,26.096,95.90164931943278,1.607
a-000,PT10,800.0,-63,26.096,38.74886640530651,2.8304
