Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,1240.0,-30,65.7672,0.0,3.2472
d-029,PT02,446.0,-41,65.7672,114.05689426256576,2.1784
d-030,PT03,594.0,-34,65.7672,149.43445419036945,2.0868
d-031,PT04,858.0,-32,65.7672,121.17332475172338,2.3458
d-015,PT05,815.0,-27,65.7672,193.8857118530175,2.0832
d-019,PT06,307.0,-46,65.7672,149.0905668959361,2.6302
d-018,PT07,426.0,-46,65.7672,157.6535006767348,2.1168
d-017,PT08,409.0,-44,65.7672,216.35873284228003,1.7199
d-016,PT09,339.0,-45,65.7672,297.0289865558417,1.607
d-000,PT10,476.0,-44,65.7672,137.12626199323284,2.8304
