Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,1160.0,-29,65.4972,0.0,3.2472
d-029,PT02,415.0,-38,65.4972,133.5915521043545,2.1784
d-030,PT03,752.0,-33,65.4972,88.87913975618736,2.0868
d-031,PT04,770.0,-29,65.4972,99.65207867413262,2.3458
d-015,PT05,715.0,-25,65.4972,169.08774469259623,2.0832
d-019,PT06,306.0,-43,65.4972,139.33991388178848,2.6302
d-018,PT07,402.0,-47,65.4972,147.80533796348155,2.1168
d-017,PT08,427.0,-41,65.4972,251.16387242635216,1.7199
d-016,PT09,347.0,-45,65.4972,262.67292135360094,1.607
d-000,PT10,995.0,-53,65.4972,137.12626199323287,2.8304
